STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
|68.0|408.0|421-2723||1.0||82.5|1940.0|1122.3999999999999|289.9|94.0||180.0|-2280.0|8.1|4.8|4.0|26.0|3.0|0
|4880.0||327-9341|9.0|1.0|34.0|146.4|104.0|24.89|-1794.0|103.0|7.62|220.0|91.0||15.6||4.21|160.0|0
MO|||383-5474|9.0|||||30.24|224.6|1740.0|19.09|306.3|102.0|13.78||||2.0|0
|2400.0|9.0|328-8147||1.0|27.0|153.5||26.1|194.0|||256.5|7520.0|11.54|10.2|7.0|2.75|5.0|0
9|||373-5438|0.0|0.0|0.0|150.7|105.0||||16.77|169.0|116.0|||15.0|2.48|40.0|0
|64.0|408.0|333-9253|0.0||19.0|180.1||612.4|127.5||216.8|237.4|118.0|10.68|7.5||2.03|0.0|0
|13.0||347-9421|||31.0|265.3|94.0|-902.0|2952.0|95.0|12.55||117.0|11.67|12.9|1.0|3.48|1.0|0
||9.0|419-3167||0.0|0.0||83.0||134.0|114.0|11.39||113.0||11.4||3.08|0.0|0
|88.0|9.0|414-4162|9.0||0.0|-3230.0|92.0|||8640.0|295.0||95.0|371.2||4.0|170.39999999999998||0
VA|||416-5341|0.0|0.0|0.0|-3306.0|9600.0||198.5|106.0|16.87||8160.0|9.38|784.0|240.0|2.65|80.0|0
IL|83.0|9.0|368-8600|||0.0|195.0|92.0||210.5|83.0|357.8|||8.13||13.0|2.97|0.0|0
|980.0|415.0|336-6085|||0.0|213.8|79.0|36.35||93.0|22.53|239.8|128.0||15.6||4.21|0.0|0
CO|111.0|9.0|377-1479|9.0||24.0|||34.94|219.3||18.64|||9.72|||75.6|1.0|0
|2000.0||360-2107|0.0|9.0|440.0|252.9|112.0|3439.2000000000003|177.9||15.12|158.4|5840.0||-170.0|320.0|2.3||0
9|153.0||405-9384|0.0|1.0||235.6|74.0|40.05||37.0||170.3||7.66|1232.0|9.0|4.16|0.0|0
ME|88.0||420-5179||9.0||3840.0|91.0||||10.85|155.6||7.0|7.5|5.0|2.03|80.0|0
WI||415.0|331-3174|9.0||39.0||122.0|11.75|101.3|136.0|-172.2|104.8|3760.0|4.72|||196.8||0
|79.0|9.0|411-5958|0.0||0.0|||||48.0|17.9|256.7|83.0|11.55|6.0|3.0|1.62||1
NY|140.0||333-8180||9.0|0.0|235.5|-1620.0|40.04|257.2|130.0||-2062.0|2220.0||11.5|4.0|3.11|2.0|0
CT|105.0|408.0|357-2679|0.0||0.0|213.4|||-4098.0|1040.0|17.42|14376.0|93.0||380.0|6.0|205.6|1.0|0
||9.0|396-2867|0.0|1.0|39.0|||1406.8000000000002||72.0|10.86||9600.0|8.96||1.0|2.48|3.0|0
|87.0||341-9443|0.0||22.0|263.8||44.85|103.4|115.0|8.79|208.1|4360.0||170.0||92.0||0
CA|96.0|510.0|341-4103|0.0|9.0|31.0||126.0|31.18||106.0|16.62|||8.1|10.5|5.0|2.84|1.0|0
CA||510.0|416-8701|0.0||0.0|||26.79|||16.5||86.0|10.42|9.4|10.0||5.0|1
|55.0|9.0|397-6109|0.0|9.0|0.0|175.6||29.85|161.8|-2360.0||289.5||13.03|9.3||50.199999999999996||0
AK|10400.0|415.0|392-5587||0.0||242.5|||||8.74|142.4||6.41||2.0|100.39999999999999||0
VA|34.0|415.0|392-9342|0.0|0.0||6040.0|102.0|25.67|131.4|||186.6|1720.0||9.9|||0.0|0
9|139.0||368-2845|0.0|9.0|0.0|138.1|103.0|23.48||||5396.0|-1260.0|6.07||2.0|||0
MT|109.0||405-4920|0.0||0.0||-1380.0|45.0|305.0|120.0|25.93|197.4||8.88|9.5|9.0||1.0|1
||408.0|348-7484|0.0|9.0|31.0|282.3|70.0|47.99||1780.0||225.5|93.0||12.0|-80.0||1.0|0
NE|-1260.0|9.0|338-5207||0.0|||||237.7|93.0|404.0|259.2|58.0||-246.0|2.0||0.0|0
9|152.0||418-7846|9.0|9.0|-0.0|197.1|126.0||130.1||-221.20000000000002||8000.0|3.51||4.0|2.0|3.0|0
ND|147.0||358-8729||0.0|0.0|205.3|3800.0|34.9|13336.0|2560.0|14.17||||-156.0|4.0|2.11|1.0|0
9|-2240.0|415.0|349-1943|0.0|9.0|22.0||110.0|618.2||123.0||262.7|||9.2|4.0|||0
OR|4800.0|9.0|368-8283|9.0|0.0|||120.0|42.84|150.2|106.0|||96.0|6.83|768.0||2.59|160.0|0
|27.0||345-1419||0.0|0.0|193.8|102.0|||104.0||135.9|124.0|6.12|9.2||||0
WY|||358-8025||0.0|0.0||5400.0|39.3||74.0|16.04|206.9||9.31||1.0||1.0|0
|101.0|415.0|383-8695|0.0||||108.0||188.9|122.0|16.06|205.1|1800.0|9.23|310.0|4.0|4.19|0.0|0
WV|32.0|408.0|370-7565||1.0|||109.0||4646.0|107.0|19.75|-4256.0|||16.3|4.0||1.0|0
9||9.0|401-6162|0.0||36.0|118.1|117.0|20.08|221.5|2500.0|376.59999999999997||89.0||11.9|6.0|3.21|2.0|0
IL||408.0|386-5303|0.0|9.0|||||11544.0||245.39999999999998|160.2|88.0|7.21||200.0||0.0|0
CO|60.0||351-6552|0.0||||99.0|21.27|248.8||21.15||79.0||11.2|3.0|3.02|3.0|0
DE||9.0|345-5338|0.0|||176.8|90.0|30.06|224.7|6480.0|19.1|8184.0|1540.0|9.21|7.5|15.0||1.0|0
LA|||330-2849|0.0|0.0|0.0|241.9|101.0|822.4|129.4|121.0|11.0|||11.92|5.9|3.0|1.59||0
9|42.0|408.0|364-6801|0.0|0.0|0.0|241.2|134.0|||114.0|9.9||91.0|6.85|10.6||2.86|0.0|0
|84.0|408.0|375-3003||0.0|0.0||-1980.0|||68.0||118.3|120.0||9.4||||0
|65.0|510.0|383-8878|9.0|9.0|0.0|195.4|-2200.0||181.2||-308.0||105.0|8.03|8.9|4.0|2.4||0
||415.0|384-2372|1.0||0.0|222.4|78.0|||111.0|||104.0|9.36|||2.35|1.0|1
KS|||377-7107||0.0||||32.22|7592.0||16.13|205.8|1660.0|-185.2|13.1|-40.0|3.54||0
||415.0|361-1581|0.0|9.0|0.0|123.1|2000.0|-418.6||6560.0|13.46||-1640.0|||400.0|||0
9|189.0|415.0|417-7888|0.0|1.0|38.0|256.7|98.0|43.64|||12.79||1740.0|5.54|11.4|3.0||240.0|0
|123.0|408.0|383-8364||0.0|0.0|159.1||27.05||||||9.11|520.0||1.76|1.0|0
AK|110.0|9.0|396-2335|0.0|0.0|0.0|4004.0||17.02|233.3||19.83|16352.0||9.2|11.1|8.0|3.0||0
|63.0||408-4530|0.0|9.0|32.0|30.9||5.25||113.0|15.9|230.8|101.0||8.6|7.0|2.32|1.0|0
|-3520.0|9.0|408-6621|0.0||0.0|223.2||37.94|||||80.0||10.1|80.0|2.73|3.0|0
SC|108.0|510.0|393-7522||0.0|0.0||101.0||199.9|126.0|16.99|216.1|107.0|777.6|12.6|8.0||1.0|0
MN|520.0||338-7120|||21.0|-6312.0|105.0|-1073.0||-1420.0|17.76|||11.7|968.0|240.0||60.0|0
9|71.0|415.0|357-4265|0.0|0.0|0.0|277.5|104.0|47.18||121.0|||||8.2|40.0|2.21|1.0|0
KS|88.0|9.0|398-8801|0.0|0.0|0.0|189.8||32.27|197.3|101.0|16.77||111.0||14.9||||0
MS|137.0||346-2347||0.0|0.0||119.0||192.8|91.0|16.39||105.0|7.77|204.0||220.0|-20.0|0
NE|||343-2741||9.0|0.0|||31.59|276.5||||104.0|8.64|5.7|7.0|1.54||0
9|||420-8242||9.0|2320.0|155.4|110.0|26.42|188.5||640.8|254.9||11.47|8.0|4.0|2.16|3.0|0
|165.0|510.0|402-7746|0.0||0.0|154.2|91.0|26.21|||22.83|7552.0||340.0|436.0|-80.0||6.0|0
MT|96.0|415.0|332-1494|0.0|9.0|||98.0|16.59|105.5|118.0||220.2|105.0|198.2||||20.0|0
|156.0|415.0|388-6223|0.0|||3576.0||30.4||97.0|15.16||6160.0|7.61||3.0|2.03||0
WA|63.0|408.0|404-9539|0.0|9.0|0.0|-2986.0|104.0||273.6|||206.6||9.3||4.0|||0
NH||9.0|341-7332|0.0|9.0|0.0|206.0|89.0|35.02|186.0|7040.0|||-1720.0|13.82|336.0|880.0|90.8|0.0|0
|98.0||338-7886||0.0|||86.0||||16.22|187.5|79.0||11.0|9.0|2.97|0.0|0
|121.0|415.0|332-5596|0.0||0.0|2066.0|-2200.0|17.56|129.1|82.0|10.97|6684.0|113.0||10.7||2.89|-0.0|0
||415.0|348-9945|9.0|0.0|0.0|139.4|95.0||159.1|92.0|13.52|128.2|129.0|5.77|7.7|3.0|166.4||0
KS|99.0|415.0|407-1896||0.0|0.0|191.2||32.5||102.0|1114.4|9744.0|114.0|10.96|1128.0|3.0|3.81|1.0|0
9|163.0|9.0|398-9408|0.0|1.0|23.0|160.0||27.2||64.0||||10.35|-208.0|7.0||1.0|0
|161.0|9.0|369-8005|0.0||0.0|-4434.0|||193.0||||-2260.0|174.60000000000002|6.5|4.0|1.76|3.0|0
HI|99.0|415.0|346-2530|9.0||0.0||81.0|213.79999999999998|231.0|64.0|19.64|168.9|121.0|7.6|||||0
CO||415.0|400-5984|0.0|9.0|-0.0|||-733.0|195.3|2380.0|16.6|194.4|-1300.0|8.75|3.6||0.97||0
CT|84.0|510.0|351-1007|9.0|||165.3|7760.0|1124.0||-2360.0|1520.0|||11.74|7.6|7.0|2.05||0
9|6640.0||345-5980|||32.0|94.7|111.0|16.1|-3088.0|3920.0|13.12||||10.6|6.0|-57.199999999999996|2.0|0
|||368-8964|0.0|0.0|0.0|203.2|81.0|690.8||99.0|12.96|197.8|6080.0|8.9||||160.0|0
||510.0|358-1912|0.0|0.0||7812.0|70.0|33.2||108.0|18.42|||11.7|12.5|4.0|3.38|3.0|0
WY||510.0|379-3132||9.0|0.0|143.7|||297.8|||212.6|3440.0||-228.0|8.0||320.0|0
|-2120.0|415.0|340-9910|0.0|0.0||2288.0|104.0|19.45|78.3|101.0||4654.0|78.0|10.47||0.0||2.0|0
|||396-2719|0.0|0.0|||101.0|||128.0|17.26||-2120.0|9.48|6.9||1.86||0
SD|168.0||369-6204|0.0|1.0|22.0|175.9|70.0|29.9|211.7|4200.0|17.99|13960.0||7.85|7.3|5.0||2.0|0
WV|115.0|510.0|420-9971|1.0|0.0|0.0|||42.48|242.5|104.0||151.7|2420.0|6.83|15.3|6.0|||1
GA|57.0|408.0|410-3782||9.0||4690.0||39.87||116.0|16.59|10752.0|94.0|||80.0||2.0|0
AZ|67.0|415.0|404-4481|9.0||0.0||2320.0|||86.0|372.59999999999997|7188.0|83.0|8.09|7.2|480.0|||0
AK|127.0||383-9255|||0.0|182.3|124.0|||-2200.0||184.0|116.0||186.0|3.0||20.0|0
|78.0|510.0|418-9385|9.0|0.0|0.0|190.3|1760.0|2588.0|194.5|89.0|16.53|256.5||11.54|936.0|5.0||40.0|0
|100.0|415.0|360-9676|0.0|1.0|38.0||88.0||163.7|||242.7|72.0||7.4|2.0|2.0||0
UT||9.0|327-3587|9.0||1440.0|-1744.0|92.0|14.82|6772.0|110.0|575.6|166.7|80.0||10.9|5.0||120.0|1
9||9.0|385-4715|0.0|0.0||8624.0|1920.0|36.65|193.4|127.0|16.44|105.4|115.0|4.74|13.5|3.0|3.65|1.0|0
MI|78.0||414-2695|0.0|0.0||5496.0||23.36||49.0|20.2|206.7|136.0|9.3|14.0||3.78|60.0|0
OR||9.0|331-5999|0.0|1.0|-720.0|-3856.0|103.0|32.78|177.0|83.0|15.05|216.5|-2360.0|9.74|16.4|5.0|4.43||0
TN|57.0||337-7739|9.0|9.0||149.3|8000.0|-507.59999999999997|200.2|110.0||9268.0|4040.0|10.43|||-64.2|2.0|0
|82.0|408.0|388-6658|0.0||0.0|143.7||24.43|170.7|99.0|14.51|287.7|95.0|12.95||||1.0|0
NJ||415.0|405-6943||0.0|0.0|||-764.4||2020.0||221.4||9.96||2.0|2.48||0
MS||510.0|382-4084|0.0||39.0|261.2|122.0|44.4|214.2|101.0|18.21|154.9|-2020.0||254.0||3.43||0
|151.0||352-8249|0.0||26.0|196.5|98.0|-668.1999999999999|||14.94|221.8|||1072.0|5.0||0.0|0
|94.0|9.0|353-8363|||0.0|5424.0|105.0|||105.0|17.22||51.0|199.4||3.0|3.11||1
WY|7200.0||416-2825|0.0|9.0|0.0|-4144.0|121.0|35.22|292.5|104.0|1988.8|226.3|103.0|10.18|8.0||-43.2|2.0|0
IN|48.0||342-6696|||0.0|300.4|94.0|51.07||||197.4|94.0|8.88|||1.94|40.0|0
NM||408.0|338-9210|||37.0|229.6|123.0||-2646.0|90.0|11.25||76.0||-190.0||102.8|2.0|0
NJ|||328-1768|1.0|1.0|||4400.0|31.88|169.8|94.0|14.43|14024.0|5080.0|7.89|12.1|||1.0|0
DC|169.0||406-5870||0.0|0.0|57.1|98.0|9.71|199.7|||274.7|103.0|494.4||6.0||3.0|0
9|68.0||398-3834|9.0||0.0|12968.0|86.0||155.0|6880.0|-263.6|7588.0|3480.0|170.79999999999998|11.0|720.0|2.97||1
KY||415.0|330-7754|1.0|0.0|-0.0|145.0||-493.0|7032.0||14.94|-4474.0|3020.0|||||2.0|1
KS|5440.0|9.0|414-9054|0.0|9.0|0.0||123.0|27.12|240.8|93.0|-409.4|210.3||9.46|11.4|60.0||20.0|0
MI||510.0|350-2832|9.0|9.0|0.0|190.7|72.0|2593.6000000000004|208.6|4120.0|1418.4|-4076.0|111.0|-183.4|8.8|8.0|2.38|1.0|0
9|67.0|510.0|414-9027|0.0|9.0||230.6|800.0|39.2|15128.0|58.0||162.2||7.3||2.0|2.54|20.0|0
NE|66.0|415.0|337-1225|0.0||0.0|34.0|133.0|||61.0|23.68|||5.83||3.0||0.0|0
FL||415.0|394-6577||1.0|17.0|193.4|112.0|32.88|240.6|131.0|20.45|248.1|98.0|11.16|11.4|3.0|3.08|5.0|0
LA|158.0|408.0|359-6995|9.0|0.0|0.0||||163.5|86.0|13.9|195.4|3360.0|8.79|10.4|6.0||20.0|0
|6240.0||377-7561||9.0|-0.0|||32.59|241.4||20.52|203.5|86.0|183.2||5.0||1.0|0
WA|119.0||380-6631||9.0|26.0|161.3||27.42|250.3|110.0|21.28|142.4|92.0|6.41|||1.78||0
MI|120.0|9.0|390-8876|9.0||0.0|150.6|85.0|25.6|9520.0|||4658.0|||6.4||34.6|1.0|0
KY|155.0|9.0|413-2201|9.0|9.0|||102.0||15680.0|117.0|16.66||122.0|10.19||1.0|2.11|1.0|0
LA||408.0|374-2073|0.0|9.0|0.0|220.7|-2400.0||5404.0|95.0|22.97|||5.47|8.7||||0
NM|87.0|510.0|417-1272|1.0||0.0|167.3|119.0|||119.0|16.87|133.1|1760.0|5.99|11.0|6.0|2.97|1.0|0
AL|146.0|415.0|358-1129|9.0|1.0|32.0|-3080.0|80.0|26.18||91.0|15.77||107.0|6.67|||-44.2|3.0|0
MO|8080.0|415.0|394-1211|9.0|1.0|29.0|121.1||20.59|186.4|100.0|15.84|241.7|75.0|||-120.0|2.73|0.0|0
CO||510.0|327-1319|9.0|1.0|23.0||94.0|30.96|164.6|59.0|13.99|5152.0|102.0||508.0|4.0|3.43|3.0|0
TX|90.0|415.0|399-4413|9.0|9.0|0.0|109.6|88.0|18.63|137.6|108.0|11.7|159.7|121.0|7.19|11.0|5.0|2.97|40.0|0
9|41.0|415.0|393-9985|0.0|0.0||209.9||35.68|121.9|105.0||-5074.0|||9.6|4.0|2.59|1.0|0
OR|69.0|415.0|401-8377|0.0|0.0|0.0|167.5|76.0|28.48|-4842.0||20.58|2024.0|103.0|91.0|912.0|4.0|3.08|2.0|0
9|33.0|415.0|331-3202||0.0|0.0|213.9||36.36|239.8|119.0|1630.3999999999999|2974.0|71.0|6.69|9.8|14.0||-40.0|0
UT|112.0||358-5953|0.0|9.0|0.0||||||-413.6|184.6|3120.0|-166.20000000000002||5.0|3.54|-20.0|0
|108.0|510.0|380-7624|0.0|9.0|30.0|276.6|99.0|47.02|220.1|113.0|1496.8000000000002|3558.0|95.0|8.01|196.0|120.0||2.0|0
|136.0||416-5261||1.0||179.4||30.5|181.1|97.0|1231.2|320.7||14.43|||51.4||0
9|128.0||417-5067||0.0||187.3|||270.8|95.0|||2720.0||10.1|-100.0|54.6||0
NC|27.0|408.0|345-6515|9.0|0.0||201.2|128.0|34.2||100.0|19.31||91.0|6.56|8.4|3.0|2.27|80.0|0
WY|161.0|415.0|406-1349||0.0|||78.0|32.23||117.0|22.73||137.0|8.3|1.3||||0
TN|-660.0|415.0|360-9038|0.0|1.0||3736.0|124.0||261.0|69.0||317.8|103.0|14.3|15.0||4.05|0.0|0
|||348-3444||1.0||153.5|83.0|26.1|219.1|96.0|18.62|-4748.0|76.0|||4.0|3.08|-0.0|0
CA|113.0||370-2892|0.0||0.0|187.6|97.0|31.89|16656.0|4720.0|17.7|||7.15||6.0|47.0|2.0|0
PA|122.0|9.0|383-4061|1.0|0.0|||132.0|39.25|243.2|3960.0||182.4||8.21|11.0|2.0|237.60000000000002|0.0|1
|148.0|415.0|391-7937|0.0|9.0|26.0|||41.63|118.0|138.0||236.0|91.0|212.39999999999998|15.2|4.0|328.0||0
NJ|-1480.0|9.0|389-4083|0.0|9.0|0.0|9236.0|93.0|39.25|223.0|78.0|18.96|157.8|101.0|7.1||160.0|2.62|3.0|0
|106.0||410-9633|0.0|0.0|0.0||2080.0||250.2|-2340.0||144.9|81.0|6.52||3.0|-59.400000000000006|-20.0|0
MN|179.0|415.0|418-9502|0.0|0.0||||580.4|191.1|-2160.0|16.24|214.6||9.66|13.3|80.0||1.0|0
|149.0|415.0|339-6637|9.0|||126.9||21.57|166.9|102.0|14.19||||8.8|3.0|2.38||1
ID|-1540.0|510.0|356-3403||0.0|0.0|189.5|112.0|||95.0|17.6||3640.0||9.2|-140.0||-0.0|0
MA|2540.0||371-9457||0.0|0.0|176.9|110.0|30.07|||14.27||138.0||154.0|40.0||1.0|1
|80.0|415.0|391-8087|0.0|9.0|0.0|161.1|-1980.0||198.8|81.0||228.4|116.0|10.28|10.6|320.0|2.86||0
9|||392-6420|0.0|9.0||13552.0|107.0||197.2|71.0|16.76||79.0||10.7|4.0|2.89||0
AL|4880.0|415.0|399-4094|9.0|1.0|20.0|20352.0||1730.0|161.7|96.0|13.74|251.4|91.0|||4.0|2.84|-0.0|0
9|135.0|9.0|378-4013|1.0|||10216.0|-1080.0|-434.20000000000005|215.0|105.0|18.28||-1680.0|10.54|5.8||||0
LA|||386-6306||1.0|26.0|13640.0||28.99||77.0||225.7|71.0||544.0|||6.0|0
ND||408.0|359-3618|1.0|9.0||219.1|8000.0|37.25|19432.0|||168.9||-152.0|202.0|-80.0|2.73|2.0|0
9|107.0|9.0|340-8875|1.0||0.0||104.0|46.5|183.8|68.0|1249.6|153.8|67.0||||2.97|2.0|0
9|112.0|9.0|330-2693|1.0||0.0|161.9|||200.9|9120.0|17.08|2680.0|134.0|6.03|-214.0|||1.0|0
WI|35.0|510.0|403-7627||9.0|27.0|19336.0||41.09|142.0|8080.0||288.9|1360.0|13.0||80.0|2.54|1.0|0
|||342-3678|1.0|0.0|0.0|62.8|||170.4|66.0||280.2|78.0|12.61||80.0||3.0|0
|-2140.0|415.0|344-9943|||22.0|281.1|83.0|||-2600.0|976.8000000000001||128.0||448.0|9.0|||0
9||415.0|390-5686|0.0|0.0|||70.0|38.79|263.7|1600.0|||60.0|6.42|-214.0||57.800000000000004|3.0|0
SD||408.0|358-5826|9.0|0.0|0.0|209.8|82.0|-713.4000000000001|7780.0||16.53||1700.0|9.02|11.3||||0
NJ||408.0|393-7826|0.0|||265.6||45.15|208.8|4080.0|355.0||105.0|8.21|11.1||120.0||1
AL|90.0||335-9786|0.0|||||36.53||117.0|10.01||1560.0|-120.39999999999999|11.8||3.19|2.0|0
ME|5480.0|9.0|368-9860||0.0|0.0|110.5|79.0||223.2|111.0|1517.6|3390.0||||240.0|2.84|3.0|0
9|||416-9522|1.0|1.0||281.1|||198.0|103.0|16.83|94.3|-1520.0||7.5|3.0||0.0|0
VT|38.0||416-7307|9.0||0.0|137.8||23.43||76.0|24.34|167.0|77.0|7.52|14.1|120.0|304.8|160.0|0
NV|69.0|510.0|397-6789|1.0|9.0|33.0||7840.0||20272.0|102.0|21.54|6616.0|3400.0||8.2|2.0|2.21|1.0|1
9|45.0||335-9501|0.0|0.0|0.0|-2256.0|108.0|19.18|8752.0|120.0|18.6|240.2|106.0|10.81|||2.43||0
|73.0||388-1250|0.0||0.0||118.0|31.84||7200.0|-407.40000000000003|167.5|108.0||||||0
DE|92.0|415.0|386-1374|0.0|0.0||197.0|84.0|33.49|10772.0|105.0|22.89||105.0|7.15||4.0||20.0|0
AZ|4520.0|415.0|346-8112||9.0||180.4||30.67|129.4||11.0|166.9|124.0||-168.0|2.0||1.0|0
VA|68.0|408.0|364-9040||9.0|0.0|148.5|5040.0||219.4|125.0|18.65|||8.93||7.0|||1
GA|135.0|9.0|366-3944|9.0|9.0|22.0|197.1|4520.0|-670.1999999999999|259.4|-1900.0||134.7||6.06|14.6||3.94|2.0|0
AZ|||331-9861|||26.0||||137.8|2920.0|11.71||8320.0|9.61|15.9|5.0|-85.8||0
9|||330-2881|9.0|9.0|27.0|||44.42||8080.0||179.4|97.0|8.07|452.0||3.05|1.0|0
|108.0|9.0|402-9558|0.0|||-4924.0||41.85|202.4|134.0||3602.0|-1900.0||9.4|100.0|2.54|80.0|0
FL|84.0|9.0|341-3180|0.0|0.0|-0.0||-1760.0|32.47|||27.1|247.3||890.4000000000001||4.0|1.76|0.0|0
WA|||371-8598||0.0|0.0|208.3|86.0|35.41|253.6|1780.0|21.56|11640.0|86.0|524.0|12.6|3.0|3.4|1.0|0
MT|72.0|415.0|398-8385|0.0|9.0|0.0|20240.0|||219.3||||89.0||-196.0|4.0|53.0|-0.0|0
AL|||333-4154|9.0||0.0|202.3|||-4030.0|4440.0||101.7||4.58|136.0||147.20000000000002||0
|137.0|408.0|330-3589|0.0|9.0|0.0||120.0|||||10920.0|2420.0|491.2|10.2||-55.0|0.0|0
||9.0|417-1477|9.0|9.0||127.1|89.0|21.61|172.1||14.63|194.6|111.0|8.76|242.0|3.0|3.27||0
OH|2440.0||327-5525|1.0||16.0|143.5||488.0|242.6|||147.7|3800.0|6.65|11.3|-60.0|3.05|0.0|0
DE|171.0|510.0|363-8244||1.0||186.9|94.0||240.0|138.0|20.4|||9.04||3.0|-31.400000000000002|1.0|0
NE|123.0||419-9104|0.0|0.0|0.0|194.0|-2360.0|||114.0|20.57||108.0||12.1||3.27|1.0|0
|58.0|9.0|363-1560||9.0|||||106.8|131.0|9.08|14280.0||8.03|9.9|6.0|2.67|0.0|0
9|3120.0|9.0|341-4075||0.0|||96.0|||80.0|8.76|189.4|82.0|8.52|13.1|4.0|70.8|40.0|0
WI|||366-9074|0.0|0.0|0.0|173.9||2364.7999999999997|276.4|83.0|23.49|7632.0|2260.0||||330.4||0
WA|75.0|9.0|367-1424|9.0||41.0|5236.0|115.0||4068.0|110.0|691.5999999999999||68.0||12.4||67.0|40.0|0
KY|75.0|415.0|341-1191|0.0|9.0|0.0||102.0|53.48|6792.0|86.0|14.43|||1026.4|||||1
OH|83.0|510.0|342-9480|0.0|0.0|0.0|227.9|78.0|38.74|||17.64||-2000.0||12.1|5.0|3.27|1.0|0
|243.0|510.0|355-9360|0.0|0.0|0.0|95.5|92.0||163.7|63.0||264.2|118.0|237.8|6.6|6.0|||0
9|153.0||343-1538|0.0|0.0||185.3||31.5||1460.0||206.1||9.27|15.1||||0
MN|||335-2331|9.0|0.0|0.0|146.3|133.0|24.87|202.7|95.0|17.23|||10.56|13.1|-60.0|3.54|80.0|0
WV|92.0|9.0|335-7257|0.0|9.0|16.0|184.0|99.0||-1528.0||6.49|185.1|96.0|||3.0|274.40000000000003|2.0|0
MN|80.0|415.0|332-2137||0.0|0.0|8464.0|110.0|17.99|43.9|-1760.0|3.73||87.0||13.1|400.0|3.54||0
|134.0|415.0|352-2998|0.0|||14240.0|110.0|605.2|6152.0||13.07|236.6|105.0|213.0||4.0|||0
|77.0|510.0|346-6941||1.0|24.0|149.4|74.0|25.4|123.9|72.0||||7.84|10.1|6.0|2.73|1.0|0
DE|147.0|510.0|400-2203|||0.0|209.4|104.0|35.6|||11.26|||||3.0||40.0|0
9|74.0|9.0|421-2955|0.0|0.0|0.0||105.0|29.26|16936.0|||182.2|||464.0|6.0|||0
IL|138.0||331-6629|1.0|9.0||169.3||2302.4|217.9|||184.2||8.29||9.0|2.54|1.0|0
|5720.0|415.0|343-6314||0.0||4764.0|117.0|-405.0|287.7|||223.0|100.0|10.04||4.0|3.29|0.0|0
HI|64.0|415.0|414-6638|||||||173.4|87.0|294.8||114.0|-241.8|5.5|40.0|29.8|40.0|0
|120.0|510.0|350-5883||0.0|0.0|198.8|4480.0|1352.0||||9584.0|-1620.0|5.39|792.0|3.0||2.0|0
CO||408.0|409-4447|||0.0||94.0|28.51|93.7|121.0|7.96|241.3|115.0|||1.0|3.62|60.0|1
NH||415.0|376-4856|0.0|0.0|0.0|8088.0|86.0||216.8|||239.4||10.77|||3.19||0
SC||408.0|335-1874|0.0|0.0||322.5|||204.6||17.39||128.0|8.38|376.0||2.54|2.0|1
||510.0|397-6255||0.0|0.0|216.2|8560.0|735.0||6720.0|1466.3999999999999|138.4|127.0||10.2|3.0|2.75||0
|104.0|415.0|381-5047|0.0||0.0||-2320.0|12.99||1480.0|9.83|226.3|94.0|10.18|752.0|||240.0|0
9|27.0|510.0|403-6850||0.0||||12.36|208.6||1418.4|1316.0|||792.0|120.0|2.67||0
IL|81.0|415.0|375-3658|||31.0|210.4|100.0|35.77|225.5|97.0||168.7||7.59|||2.62|0.0|0
NC|64.0||341-2603|1.0||33.0|127.2|3720.0||162.9|104.0|13.85|247.4|109.0|11.13|8.1|260.0|2.19||0
|107.0|510.0|342-5062|||560.0|201.8|79.0|34.31||128.0||-4512.0|133.0|10.15|11.9|8.0|3.21|40.0|0
DC||415.0|354-1558||1.0|17.0|219.5|78.0||-4442.0|94.0|18.88|188.3|1840.0|169.4|-322.0|5.0|4.35|1.0|0
VT|111.0|408.0|351-9537|0.0|9.0|0.0||112.0||270.5|10880.0||225.3||-202.8|||2.43|3.0|0
NV|77.0|9.0|401-1252||0.0||19136.0|-2280.0|40.66||115.0||160.8|81.0|579.2|10.3||2.78||0
9||415.0|366-9538|1.0||0.0|120.9|58.0|20.55|235.0|88.0|||130.0|4.28|11.4||3.08||0
|102.0|408.0|364-7622|0.0||0.0|224.7|81.0||129.4|2240.0||3352.0|109.0|||||1.0|0
9||9.0|393-9918|0.0|1.0|||7040.0||13016.0|66.0|276.6|215.5|98.0|9.7|14.6|-120.0|3.94|1.0|0
FL|144.0||376-4484|9.0|9.0|||7840.0|965.1999999999999||-2180.0|326.4|196.3|85.0||10.0|4.0|2.7|1.0|0
NE|96.0|415.0|410-6791|9.0|0.0||180.6|92.0|||2280.0|16.23||125.0||10.3|4.0||1.0|1
|-1400.0|415.0|343-2392|0.0||31.0|125.9|2020.0|21.4|7856.0|102.0||252.7|75.0||10.3|4.0|||0
|11920.0||408-4323||9.0|0.0||79.0|807.8|192.4|107.0|-327.0|-4148.0||9.33|9.1|||0.0|0
||415.0|395-1718|0.0|9.0||||33.73|-5294.0|106.0|450.0|111.4|||||2.48|2.0|0
