STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
|149.0||408-4323||||237.6|6320.0||7696.0|-2140.0|||111.0||9.1|9.0|-49.2||0
||415.0|395-1718|0.0|9.0|0.0||||264.7||-450.0||101.0||9.2||99.2||0
|||354-9492|0.0|9.0|0.0|274.3|8800.0||1058.0||||||10.9|5.0|||0
||9.0|367-8168||0.0||199.6|89.0|33.93||96.0||72.4|||||||1
9||9.0|340-3500|||0.0|217.7|3640.0||||23.25|226.9|-1980.0||9.6||||0
||415.0|369-4962|0.0|0.0|0.0|||||90.0||||11.71|||||0
|9600.0|9.0|334-8967|9.0||-480.0|212.7||36.16|||-437.8||-2380.0|820.0|9.7|13.0|2.62|2.0|0
|66.0|9.0|402-2377|9.0|0.0|0.0|||3485.6||||3746.0|10800.0|-168.6|||||0
|||366-3917||0.0|0.0||133.0|624.2||3920.0|-205.2|||||2.0||20.0|0
NV||415.0|333-3531|0.0|9.0||176.2||29.95|||16.66||-1900.0|||4.0|2.48||0
|||333-8954||9.0|37.0|205.0|3760.0|697.0|165.4|103.0|281.2|3700.0||||||-20.0|0
|93.0||374-9203|0.0||0.0|267.9|114.0||||18.96||3600.0||452.0|3.0|-61.0|3.0|1
HI|169.0|415.0|334-3289|9.0|0.0|0.0||-2220.0|30.46|14016.0||14.89|228.6|1840.0|-205.79999999999998||||2.0|0
MO|58.0|9.0|353-7822|9.0|0.0|0.0|149.4|145.0|25.4|196.5|||8380.0|4320.0|-188.6||240.0|||0
|||350-1422||||163.6|132.0|||113.0|12.47||-2300.0||1048.0|3.0|||0
|45.0|408.0|385-8406|0.0|0.0|0.0|207.6|1420.0|705.8||||217.8|125.0|9.8|||67.0|40.0|0
9|||380-7277||0.0|-0.0|165.4|108.0|28.12||103.0||-1604.0|-2160.0|3.61|8.9|160.0|||0
|2080.0||352-1798||9.0||209.8|114.0||6852.0|||6184.0|-2380.0||9.9|9.0|2.67|4.0|0
|119.0||385-7922||1.0||220.1|5120.0||-5364.0|||-2930.0|80.0|||3.0||0.0|0
9|86.0|9.0|353-7730||||||24.02|154.3|1900.0|262.4|210.6|91.0|-189.60000000000002||5.0|2.21||0
|42.0|408.0|337-7163||0.0|0.0||89.0||19304.0|9840.0|||2100.0|128.8||||0.0|0
|127.0||348-5567|1.0||0.0||114.0|30.75||9440.0|17.81||105.0||7.4|4.0|2.0|2.0|0
||408.0|420-9575|9.0||-0.0|4200.0|6000.0||251.6|||||||||0.0|0
||510.0|366-3358|9.0||0.0||2380.0||190.4|102.0|1294.4|5694.0|4720.0|||6.0|-60.0||1
OK|149.0||359-9972|0.0|9.0||||||9760.0|14.84||80.0|-217.39999999999998|10.9|120.0||1.0|0
|160.0|408.0|387-3332||9.0||166.8|8720.0||236.0||20.06|307.6|||372.0|20.0|2.51||0
9||9.0|354-6960|||0.0|204.9|107.0||||11.49|||||-60.0|2.81||0
||9.0|405-3335|0.0||-300.0|6184.0|5120.0|||106.0||148.6|||9.1|-80.0|2.46|80.0|0
9|137.0|415.0|379-4257||||-2540.0|||323.2|75.0||5756.0|127.0|259.20000000000005||2.0|40.599999999999994|1.0|0
|129.0||355-4992||0.0|0.0||78.0|909.2|8168.0|1700.0|-347.2|-2234.0|-2920.0||||||0
9||415.0|383-6373|9.0||0.0|281.0|66.0|47.77|160.6||13.65|||3.51|0.0||||0
|122.0||382-7993|9.0|1.0|33.0|-5416.0|-1920.0|3683.2|||1498.4||104.0||11.8|||4.0|0
|||422-5865|9.0||0.0|171.2|1640.0|29.1||||203.3||9.15|10.2|||1.0|0
|86.0|9.0|410-9961|0.0|9.0|0.0|124.1||||||289.6||260.59999999999997|6.7|640.0|||0
9|||343-9946|0.0|||162.8||27.68|11612.0|111.0||114.9||5.17||3.0|||0
WY||408.0|357-7060|||0.0|146.3|84.0|24.87|255.9|113.0|||117.0|||-240.0||20.0|0
|2920.0|415.0|355-9541||||-5096.0|85.0|43.32|143.4|1600.0|12.19|153.9|||||4.05||0
ME||9.0|378-4145|0.0||-520.0|-5098.0|108.0|||135.0||||8.59||||2.0|0
|||386-2317||1.0|||124.0||188.9|||196.2|98.0||-178.0||||0
IA||408.0|335-8146||0.0||-3176.0||||-1820.0|-450.20000000000005||||||41.0||0
|||377-2235|0.0|9.0|0.0||9040.0|1243.6|||20.37||-2080.0|413.6||160.0||80.0|0
9|4120.0|415.0|386-9141||||||33.75|1700.0||||||12.4||||0
9||415.0|416-5623||0.0||178.4||-606.5999999999999||10720.0||179.4||||160.0|3.24||0
AZ|||327-3053||0.0||-2218.0||||115.0|13.47|16600.0||||100.0||1.0|0
||415.0|395-6195|||27.0|||-567.4|221.2|92.0|||97.0|||4.0|||1
||9.0|397-8772||0.0|-0.0||||60.8|-2100.0|5.17|176.7||7.95|||2.89|2.0|0
9|3880.0||346-7656|0.0|0.0|0.0||-1920.0|20.54|169.8|101.0|14.43|194.1|63.0||||||1
MD|4240.0||343-2350|0.0|9.0|0.0|165.3|118.0|28.1|210.0|101.0||187.2||168.4|170.0|3.0||2.0|0
9|125.0||372-4722|||||||155.5||13.22|||9.28|||||0
9|||399-8615||1.0||||||107.0||195.4|107.0|-175.79999999999998||7.0|||0
|||379-8248|9.0|0.0|0.0|-2802.0|2640.0|23.82||126.0|||6160.0|950.4000000000001|640.0|2.0||1.0|0
VA||415.0|414-6219|9.0|||-4198.0|113.0|35.68|||1698.4||92.0|||||40.0|0
VA|72.0|510.0|387-1343|1.0|||139.8|114.0|||91.0|||-1760.0|9.95|5.5|480.0|-29.8|-0.0|0
CT||510.0|370-5527||||12864.0||2186.8|251.6||||158.0||11.3|3.0|3.05||1
HI|149.0||393-8736||||||-566.4|218.8|107.0|18.6||131.0||8.2|6.0|2.21|7.0|0
WI|||402-7626||9.0||214.2||||||157.9|||||||0
|61.0||370-2688||0.0||||-884.0|210.5||357.8||||||||1
|6440.0|415.0|418-9036|9.0||||4520.0|-652.4|||120.60000000000001|4096.0|||13.4|4.0||80.0|1
||408.0|417-2035|||0.0||3800.0|-724.2|188.8||||89.0||13.5|3.0|3.65|0.0|0
|||355-3602|0.0|9.0|||83.0|-401.59999999999997||72.0||4910.0||11.05|||4.56||0
|23.0|408.0|393-4027|||0.0||||13312.0||||73.0|||||-120.0|0
|5080.0|9.0|418-5141||||||13.97|-3266.0|4360.0|277.6|||-238.4|204.0||||0
||415.0|406-1247||1.0|1280.0|3276.0|80.0||177.8|4920.0||3808.0|106.0|8.57||5.0|2.19|0.0|0
AR||9.0|402-3892||9.0||267.8||||121.0|26.89|208.6|||||3.89|5.0|1
||510.0|332-2965|||0.0|||||86.0|||93.0||-212.0|240.0|||0
9||408.0|377-1218|||||||289.8||24.63||130.0|14.06|||2.86|1.0|0
|179.0||355-2464|0.0||0.0|5746.0|4920.0|1953.6000000000001|11520.0||24.48|-5320.0|8960.0|11.97|-210.0||56.8|-0.0|1
MO||408.0|404-4611||0.0||||||||-3970.0|124.0|8.93|||2.03|2.0|0
|||373-2339||||102.8|||281.7|125.0|23.94|18248.0|-2260.0|410.4|264.0||||0
HI|||410-3503||0.0|0.0|-2182.0|97.0||115.7||786.4|295.8|||664.0||2.24||0
|52.0|408.0|410-4739||||||||8640.0|369.0||||5.2|-40.0|-28.0||0
TX|||365-3562|0.0|9.0||203.4||-691.5999999999999|-2574.0|97.0||||8.57||4.0|2.97|40.0|0
9|143.0||387-7641|0.0|9.0||-2202.0|2260.0|-374.4||||166.7||7.5|736.0||||0
RI|||385-9744||9.0|0.0|111.0||377.40000000000003|-4396.0|-1680.0|||7120.0||4.4||1.19||0
|3200.0||398-5006|9.0|0.0|-0.0|239.9||40.78||51.0|12.1|29144.0||16.39|||200.79999999999998||0
MS|1.0||408-3977||9.0|0.0|||492.40000000000003||1320.0|9.56|218.7|||13.8|60.0|3.73||0
||408.0|334-2729|0.0|0.0||135.4|||205.9|85.0||||9.18||||1.0|0
NC|43.0|415.0|334-7685||||||||||196.1|79.0|352.8||2.0||1.0|0
|-2860.0||350-9228|||0.0||||106.1|||||8.08||6.0|3.78|0.0|0
|||407-5774|||24.0|130.1|||3920.0||16.66|139.3||-125.39999999999999||200.0|246.4|0.0|0
||9.0|413-4039||||||||98.0|1054.4||||-156.0||||0
HI||9.0|343-2077||9.0||241.9||-822.4|||12.34|8580.0|8400.0||6.6|200.0|||0
|||336-5661|0.0||||106.0|23.24||||265.3|||||53.0|0.0|0
|||355-4143|||0.0|67.7|68.0|-230.2|195.7|6880.0||9460.0||10.64|||||0
|74.0|415.0|366-5918||9.0|0.0||87.0|34.07|309.2|||6084.0|2360.0||||216.0|80.0|0
KY|||368-7555|||0.0|125.8|2060.0|1711.2||96.0|706.0|||746.4|564.0|80.0||1.0|1
|200.0||408-2119|||-0.0||||||||2460.0|||2.0|||0
||408.0|329-2789|0.0|9.0|0.0||||||||92.0|11.5|||||0
||510.0|334-1508|0.0|1.0||6492.0||||115.0||22192.0|94.0|12.48||-80.0|2.48|0.0|0
|76.0||337-1506|||0.0||||147.9||502.8|||-165.39999999999998|6.7||||0
|2600.0|9.0|396-8400||||120.5|2540.0|||52.0|||107.0|972.0|14.3||154.4|20.0|0
OH|||349-2654|9.0|||91.1|1800.0||||||89.0|-270.59999999999997|952.0||-64.2||0
|-2340.0|415.0|417-2716|0.0|||-3376.0|10960.0||9656.0|107.0||204.8|106.0|368.8|15.5|4.0|-83.80000000000001||0
IA|63.0|510.0|402-1725|0.0||||6480.0|||||230.2||-207.2|130.0||70.4|160.0|0
|-2520.0|9.0|403-3229|||0.0|||38.45|||-238.6|||9.4||||0.0|0
OR|132.0|510.0|353-6056|9.0|0.0|0.0||||-4138.0|||-5440.0||-244.8|252.0||3.4|1.0|0
9|81.0|415.0|399-9802||9.0||167.9|||7628.0|||-3860.0|||||2.48||1
NC|||366-7069|0.0||0.0|180.0||||1540.0||233.7|||11.5|6.0|3.11|2.0|0
9|||332-5949||0.0|0.0|257.4|2680.0||5222.0|91.0||-4088.0||||-100.0|||1
MN|||393-6376|0.0||-560.0|||593.0||1600.0||||9.07||-80.0|2.97|20.0|0
|99.0||354-7025||0.0||159.7|-1660.0|27.15||121.0|13.21|||11.51||120.0|2.27|20.0|0
|-1740.0||351-6585||0.0|0.0|237.2|||222.6||18.92|3466.0|81.0|624.0|880.0|3.0|||0
|8640.0||330-5462|9.0|0.0||103.0||17.51|242.3|2060.0|20.6|||||||1.0|0
VT||9.0|407-2292||0.0||153.8|1780.0|26.15||3560.0|19.89||-1540.0|8.83|232.0|||4.0|0
9|53.0|9.0|340-3011|9.0|0.0|0.0|205.1|86.0|34.87|160.5|95.0|13.64|149.5|142.0||10.7|2.0|57.800000000000004|3.0|0
AK||9.0|345-9153|||39.0|175.7||29.87|||636.4|||10.15|8.6||-46.4||0
|158.0||379-5503|0.0||0.0||123.0|530.0|||19.06||2320.0|9.95|||185.6||0
|9120.0|415.0|389-6790|9.0|1.0|34.0|154.4|2180.0|26.25|-4428.0|5680.0|1505.6|-4170.0||187.60000000000002|10.3||111.19999999999999|0.0|0
9||415.0|408-3610|||23.0||73.0||183.6|63.0|15.61|205.5|111.0|9.25|7.1|3.0||2.0|0
|144.0||375-8238|||0.0|||25.5|285.9||1944.0|||8.58|||2.54||0
9|||378-5633|0.0|9.0|460.0|232.4||39.51|186.0||15.81|||8.57|12.3|3.0|-66.39999999999999|3.0|0
GA|||389-9120|9.0||0.0|||||6960.0|||118.0||||3.46||0
|||380-2758|||-0.0|15936.0|2120.0|33.86|187.3|240.0||4280.0|85.0||||3.59||0
|1940.0||402-2728|||0.0||||320.5|2040.0||||6.78|4.2|3.0|1.13|0.0|0
NJ|4280.0||354-9062||9.0||16968.0|3800.0|||88.0||||9.89|308.0|||-60.0|0
MO|142.0|415.0|417-2054||9.0|30.0|||2094.4|165.8|||21600.0||972.0|216.0||2.92||0
|||353-1941||9.0||3876.0||32.95|202.6|7840.0|17.22||4080.0|||-40.0|3.59|80.0|0
AZ|73.0||328-1522|9.0|||-3508.0|||4962.0|||122.4|85.0|5.51|12.2|||0.0|0
9|||408-4529||9.0||||||131.0||263.2|||15.7|||2.0|1
|||417-5320||||18416.0||39.13|186.7|121.0|634.8|128.4||||||0.0|0
NM||408.0|370-9755||9.0|33.0||103.0||248.2|105.0|||9280.0|592.8|1080.0|||1.0|1
||415.0|372-4835|0.0||-0.0|-3804.0|68.0||262.2|64.0||||5.85|||2.38||0
VT|1700.0||334-6605||9.0|||2440.0|29.99|224.9|||17568.0|50.0||11.5|1.0|62.199999999999996|1.0|0
9|59.0||399-5564|0.0||||3800.0|27.35|20096.0|2600.0||273.4|97.0|984.0||||120.0|0
|||392-2887|9.0|0.0|0.0|-4574.0||3110.4|6520.0|||12328.0|90.0|6.93|||||0
||408.0|328-2110|||||90.0|24.48|7264.0|||2562.0|3720.0||-246.0|-40.0|3.32|0.0|0
|21.0||383-5976|||||90.0|23.1|||921.5999999999999||||||||0
|5160.0|9.0|332-6181||9.0||||56.83|||||6640.0||||||1
KY||9.0|330-5255|||0.0|||1775.2||9360.0||21176.0|63.0|11.91||6.0||0.0|0
9|||413-5190|||1680.0|||22.81|162.5|||3732.0|90.0||11.8|2.0|||1
|||394-7447|||0.0|||47.26|||22.64|224.1|118.0|||4.0||4.0|1
9||415.0|353-7096|0.0|9.0||||1433.6000000000001||122.0||223.6|126.0|-201.20000000000002|7.8|400.0|||0
|1000.0|510.0|395-6002||9.0|0.0|||||4160.0||3036.0|4960.0||11.6|8.0|3.13||0
MO||408.0|372-9816|||480.0|4472.0||760.4000000000001||102.0||268.3||12.07||320.0|148.8||0
9|84.0||400-7253||9.0|33.0|159.1|106.0||||509.20000000000005|||9.6||720.0|280.79999999999995|80.0|0
|||344-7470|||0.0|212.4|105.0|36.11|4492.0||-381.8||||720.0|4.0|||0
|77.0|415.0|378-8572||||||24.19||4440.0||196.5|1640.0|353.6|396.0|40.0|53.4|80.0|0
NY|64.0||345-9140||0.0|-0.0||55.0||249.5|79.0|424.20000000000005|275.4|102.0|247.8|13.3||||1
|12720.0||340-5460||9.0|1200.0|113.9|102.0|774.4|145.3||-247.0|||8.78||9.0|||0
|110.0|415.0|369-8024||||||45.54|||||-2120.0||||89.60000000000001||1
9|138.0|9.0|395-8595|0.0|||171.4|117.0|29.14||2560.0||||10.1|17.0||||0
|3560.0|408.0|359-4587|9.0|9.0||22032.0|||187.5|62.0|-318.8|147.1|126.0|6.62|||73.4|1.0|0
SC|38.0|415.0|375-5439|||2480.0|197.2||1340.8000000000002||||5978.0|2080.0||3.9|160.0|1.05|0.0|0
MI|50.0||361-3779|0.0|1.0|||97.0|654.8000000000001|135.2||459.6|-4324.0|101.0|778.4000000000001||||40.0|0
9||9.0|375-8934||1.0|26.0||||||12.8|63.3||2.85|7.7|5.0|41.6|80.0|0
9|70.0||395-4757|0.0|||126.3|99.0|21.47|5664.0|106.0|12.04|255.9||460.79999999999995||-40.0||0.0|0
NY|147.0||421-7205||9.0||251.5|107.0|1710.3999999999999|234.1||19.9|-4268.0|87.0|9.6||||3.0|0
||510.0|379-8805|0.0|0.0|0.0|-3812.0|-2160.0||-3046.0||||||7.5||2.03||0
||9.0|348-2150|9.0|||116.1|-2020.0|-394.79999999999995|201.8|99.0||||327.59999999999997||5.0||0.0|0
MS|116.0|415.0|417-9128|||0.0|4346.0|-1820.0|||95.0||148.1|1520.0|133.2|11.3|3.0|122.0||0
|||351-4226|0.0||||1600.0||232.5|99.0|790.4000000000001||105.0|7.91|||3.97|-0.0|0
NC|3300.0||330-6630|0.0|||16616.0||||||1090.0|||7.9|3.0|2.13|0.0|0
|2660.0||387-9137||0.0|0.0|277.3|138.0||228.4|||117.3|||12.8|||40.0|1
|140.0||372-3987|||-0.0|||||4840.0||20848.0|||8.4|-80.0||1.0|0
|93.0||408-5183|0.0|1.0|32.0|||23.48|-3346.0|||4778.0|||6.8||-36.800000000000004|-40.0|0
OK|||412-9357|||38.0|6772.0||2302.4||97.0|19.2|172.0|||-164.0||44.2|0.0|0
9|1280.0|415.0|402-3599|0.0||||||11504.0|||6008.0||270.4||||-20.0|0
|||379-5211|9.0|||||36.84||||8800.0|110.0|792.0|-196.0|160.0|||0
|1920.0||405-9217||9.0|||||317.5||539.8||||8.3|4.0|2.24|40.0|0
NY||408.0|340-9200|||0.0|143.3|91.0|24.36||58.0||||||7.0|64.80000000000001||0
9|||339-9026||1.0|||57.0||||17.31|||7.83||2.0|||0
FL|3100.0|415.0|343-4772|9.0|||181.4|111.0||167.7|92.0||168.5|2440.0||226.0|60.0|||0
ND|||345-2108|9.0||0.0|246.4|83.0|3351.2|||21.78|169.0|151.0|7.61|76.0||1.03|-0.0|0
|220.0||401-4650|9.0|9.0|0.0|||487.59999999999997|289.4||||100.0|174.60000000000002|9.7|||2.0|0
ND|||400-3945||||104.9||||120.0|16.87|-5164.0|91.0||||2.16||0
|104.0|415.0|338-3781||9.0|0.0|||26.55|15440.0||328.2|222.7||||||1.0|0
9|102.0||342-6316||0.0||||19.52|81.9|10080.0|6.96|304.3|||12.0|4.0|3.24|-0.0|0
|122.0|9.0|336-5920||||||||4800.0|17.47|17096.0||9.62|476.0|||0.0|0
||9.0|332-1060|0.0|||-2872.0|2340.0||3048.0|108.0|12.95||110.0|8.75|-172.0|3.0||1.0|0
|2640.0|415.0|418-3426|||||||244.1||1660.0||120.0|7.93|364.0|4.0|2.46|2.0|0
WY|-1520.0|9.0|408-6326|||||-2960.0||230.3|||170.6||7.68|11.4||123.2||1
WV||9.0|334-6142|0.0||0.0||74.0||2970.0|7360.0|12.62||7680.0||226.0|120.0||80.0|0
HI||415.0|336-6128|||||||-3890.0|||||10.9|-284.0|3.0|3.83||0
||9.0|406-6708||9.0|0.0||91.0|28.53|167.7|||2206.0|71.0|4.96|||||0
LA|154.0|9.0|388-8670||9.0|0.0|6676.0|99.0|28.37|||13.17|-3788.0|1780.0||288.0||1.94||0
|8000.0|9.0|363-5853||9.0||142.5|87.0|969.2|||16.63|4884.0|117.0|||||40.0|0
AK|146.0||383-6544|9.0||0.0|||22.61|||1787.2|214.3|||-224.0|||20.0|0
DC||415.0|378-2940||1.0|880.0|252.9|129.0|||1760.0||262.8|7920.0||12.3||||0
AL|67.0|415.0|338-7683|9.0||28.0|95.0|94.0|||73.0||-3192.0|-2280.0|||2.0|2.7||0
||510.0|329-2786|||||||-4988.0||848.0|254.9||917.6|||3.48|40.0|1
||415.0|369-9465|9.0||0.0||114.0|1515.2|215.9|113.0|18.35|17880.0|122.0||0.0|0.0|0.0||0
MN||9.0|337-3769|||||82.0||||19.68|226.1|130.0|10.17|16.5|5.0|||0
9|7920.0||400-6257||||216.0||36.72||4160.0|19.75||-2000.0||9.3||||1
||9.0|411-6663||||-2926.0|2160.0|||102.0||-3350.0|66.0||424.0||||0
9||510.0|384-3101||9.0||||1596.8000000000002||||4086.0|93.0|-183.79999999999998|380.0||102.8|80.0|0
CT|||339-5329|||||||213.9|||3424.0||||||2.0|0
|||388-9944|9.0|0.0|0.0|||16.05|||18.28||108.0|-161.8|13.1||3.54|2.0|0
|119.0|9.0|403-1769|9.0|9.0|0.0|||32.37|||||111.0|-145.0|-200.0||2.7|80.0|0
MO|9520.0||390-1612|9.0|1.0||5704.0|77.0||||1416.0||2040.0|||160.0|3.24||0
9|||421-7214|9.0|||134.2||22.81|||14.03|||7.79|10.7|||-0.0|0
9|112.0||338-6962|9.0|9.0||111.9|92.0|||143.0|9.69|11744.0||6.61|-282.0|||200.0|1
|6000.0|415.0|333-9826|9.0|9.0|0.0|122.8|||-4226.0||17.96|261.4||||160.0|2.89|2.0|0
|||411-8549|||0.0|3786.0|6160.0|32.18||-2100.0||238.7|||||||0
9|-3220.0||381-9234||9.0||240.4|112.0||201.8||17.15||||||4.35||0
|91.0||387-9855|||24.0|93.5||||128.0|||10640.0|||3.0|||0
KS|124.0||371-6990|||0.0||104.0|26.96||3080.0||179.3||||8.0|2.75|3.0|0
9|||417-3046||||||||||94.9|99.0|-85.39999999999999|144.0||||0
||408.0|385-7082|0.0||||115.0|599.8|12704.0||13.5|306.6|-2140.0|||120.0||4.0|0
|||365-5886|0.0|0.0||17672.0|10320.0|37.55|242.2||20.59||75.0|||||0.0|0
NV|||373-5196||||144.4|87.0|24.55||-2560.0|22.65|8704.0|2360.0|||7.0|-38.4||0
||9.0|327-6194||0.0||4246.0||721.8000000000001|9136.0||388.2|||294.0|7.7|120.0|||0
OK||510.0|381-4565|9.0|||11760.0|72.0|||||243.2|2140.0|218.79999999999998||9.0|-45.4|1.0|0
MN|139.0||357-9832|9.0||1000.0||-2240.0||-3578.0|||182.1|84.0||||69.6|-40.0|0
|||396-4845||0.0|0.0|263.4||44.78|179.1||-304.40000000000003|-4294.0|112.0||||111.19999999999999|-0.0|0
9|98.0|415.0|378-6772||9.0|||||256.6|3600.0||-3388.0|88.0||308.0|9.0|||0
|1560.0||353-4296||0.0|0.0||||-3848.0|6880.0||240.6||10.83||3.0|2.73|160.0|0
AK|50.0||362-8331|9.0|0.0|||8560.0|31.21|||99.60000000000001||99.0||||2.35||0
|161.0|9.0|362-4685|9.0|9.0|0.0|7124.0||30.28|||12.45|137.6|||8.5|||80.0|0
||9.0|383-1431|9.0|0.0|0.0||4040.0||||8.3|202.5|||280.0|-60.0|||0
|||332-2258||9.0|||||133.9||11.38|138.2||||320.0||-20.0|0
|||375-8304||0.0|-0.0||125.0||3978.0||1352.8|76.4||3.44|8.6|||0.0|0
NM|||340-5580||0.0|||||7540.0|||105.6||380.0|||2.38||0
9||510.0|362-1490|||||||3592.0||305.2||2080.0|||120.0||80.0|0
||415.0|336-4281|9.0|1.0||174.5||||||172.8|76.0||206.0|||80.0|0
9||415.0|361-1315||1.0||2334.0|71.0||-2918.0||12.4|175.1|103.0|||240.0||1.0|0
9|-2020.0|510.0|342-5906||0.0|||127.0|638.0|150.0||12.75|241.1||10.85|-214.0||||0
WY|-3700.0||405-7904||1.0|30.0|||26.2||106.0||20672.0|-2100.0||||3.48|2.0|0
NY|68.0||349-4762|0.0|1.0|580.0||||203.8|2100.0|17.32||70.0|7.55|||2.67||0
KS||9.0|385-3263|0.0|1.0|25.0|216.0||36.72||-1380.0||267.9|8960.0|964.8000000000001|||||0
||408.0|405-9496|||0.0||97.0||||||97.0|||480.0||1.0|0
PA||415.0|396-6775|9.0|9.0|-0.0|13392.0|||233.2|5720.0|792.8||||10.3|5.0|||0
9|||393-6475||||6416.0|108.0||||18.54|||||||1.0|0
MN||9.0|379-7779||0.0|0.0||92.0|24.34|16728.0|||173.0||311.6||9.0|||0
9||408.0|408-8650||||||34.9|||1635.2|179.1|107.0||200.0|||1.0|0
MO|||400-3497||1.0|||||151.5|99.0||||90.0|14.3|6.0|77.2|40.0|0
|||407-9244|9.0||0.0|143.2|77.0||-3396.0|||215.8||194.20000000000002|7.6||||0
|||406-8809||0.0||232.8|106.0|791.5999999999999|||14.89||6160.0||500.0||3.38||0
||408.0|358-1778||||||27.54|19800.0||||||8.9|320.0|2.4||0
WY||415.0|337-4339|0.0|9.0|27.0|-518.0|-2380.0|||||||410.4|||-35.2||0
NY|||344-7197|0.0|0.0|0.0|154.2|||112.3||||||15.4||||1
ME||9.0|333-7631||0.0|||113.0||222.0|7600.0|754.8000000000001||123.0|7.33||8.0|||1
9||9.0|372-6623|0.0||0.0||112.0|35.68|17704.0||||7440.0|9.45|8.2||2.21||0
|114.0|9.0|363-2602|0.0||0.0||7040.0|||78.0|-297.8|||792.8|0.0|0.0|0.0|0.0|0
|64.0||387-7757||1.0|19.0|11644.0||49.49||4920.0||8764.0|||7.5|160.0|2.03|1.0|0
|||397-5381|9.0|0.0|||115.0|36.65||1700.0|367.59999999999997|13704.0|65.0||11.8||3.19|3.0|0
9|||406-4604|9.0||0.0|||35.5|213.7|87.0|||86.0|||120.0|3.35|60.0|0
9||9.0|376-9513|9.0|0.0|0.0|10236.0||||5160.0|-347.0||||||3.32||0
MT|60.0||360-1852|0.0|||20216.0|1940.0|-859.2||9680.0|18.79|2198.0||4.95|992.0||3.35|2.0|0
9||408.0|421-7270||9.0|0.0|132.1|72.0|||2140.0|21.04||9840.0||6.9|6.0|||0
|2180.0||371-9482||0.0||217.0||2951.2||2840.0||268.0|8480.0|12.06|||2.21||0
9|105.0|510.0|337-4101||||101.9|79.0|||97.0||241.6||10.87|||139.2||0
|||420-2796||0.0|||||||627.6|||7.39|||71.8|40.0|0
9|131.0||366-4225|||0.0|153.4|-1720.0|||3240.0||164.4|83.0||832.0|3.0||0.0|0
ME|59.0|510.0|398-4567|9.0|||||28.27|9572.0||20.34|123.2|4320.0||||||0
SD|||388-4571||||185.2|||170.4|96.0||165.1|104.0||||||0
||408.0|360-8666|9.0|9.0|0.0|8368.0|121.0||5980.0||12.71|255.1|||130.0|||2.0|0
AK|115.0||333-3704||||245.2|105.0||||13.52||||288.0|8.0|1.94||0
|106.0||383-2566||0.0||-5488.0|||198.6||||2480.0||6.0|3.0|||0
|93.0||406-5584|0.0||||6240.0||||||4560.0||||||0
KY|57.0|9.0|344-4691||9.0|29.0|279.9||47.58|||18.96|251.7||11.33|13.0|2.0|140.39999999999998|1.0|0
|98.0|9.0|347-9737|||||127.0|31.82||88.0|16.63|181.8||163.6|5.1||1.38||0
9||9.0|333-7961|0.0|||276.2|1900.0|46.95||119.0||151.6|79.0|6.82|-44.0|||120.0|0
|116.0||364-2439|||||||21824.0||927.6||2000.0||8.3|320.0|89.60000000000001||0
WV||510.0|411-8043|||||-1920.0|27.59|||20.74||89.0||9.1|4.0|2.46||0
NJ||9.0|332-5084|0.0|9.0|0.0|176.9|||102.8|56.0|174.8||84.0|9.62|10.5|2.0||4.0|1
KS|||413-4831|0.0|0.0|0.0|||-562.8||3560.0||213.6|2480.0||12.2|6.0||0.0|0
|||343-4806|0.0|0.0||||-740.6|189.7|4520.0||14608.0||8.22||5.0||4.0|0
|||401-8735|9.0|1.0||201.4||||117.0||154.8|131.0||12.9|4.0|3.48||1
9|3440.0||391-8626||0.0|0.0||115.0||||-305.4|258.5|89.0|11.63||5.0|-54.6|3.0|0
DE||9.0|327-5817|||29.0|179.9||30.58|||16.08|6572.0||591.1999999999999||||3.0|0
|||381-4712|9.0|0.0|0.0||||||6.85||||5.8|160.0|-31.400000000000002|3.0|0
|||335-3320|9.0|0.0|0.0|||477.40000000000003|||||||||-42.599999999999994||0
9|2340.0||415-8780|0.0|||144.6|115.0|||1320.0|440.0||||7.4||||0
|55.0|510.0|362-1146|||0.0|-3780.0||32.13|118.5|99.0||248.1||892.8|684.0||||0
|82.0|408.0|352-7413|||0.0|101.0||17.17|155.6|104.0|1058.4||93.0|1096.0|13.3||-71.8|0.0|0
IA|||387-6716|||0.0||98.0|1402.8||82.0||-874.0||78.8|-212.0|160.0|2.86|80.0|0
TN|||352-1127||9.0||13208.0|3400.0|||||5014.0|114.0|451.2|872.0||2.94|80.0|0
OH|98.0|9.0|368-1288|0.0|9.0|0.0||129.0|2244.0|||||94.0|||||1.0|1
9|-2600.0|9.0|403-5279|0.0||0.0|155.9||26.5|||1741.6|-5258.0|103.0|||3.0|-63.2||0
FL|||397-9333|9.0|0.0|||122.0|33.86||114.0||12072.0|||11.8||||0
|||411-7353|9.0||0.0|6212.0|||188.2||1280.0|-4940.0|73.0|11.12|||3.32||0
|||383-2537|||0.0|||35.41||2460.0||||8.06|||3.05|3.0|0
