STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
NV|86.0|510.0|353-7730||9.0|0.0|141.3|7200.0|-600.5|||13.12|||474.0|8.2|||25.0|0
|||337-7163|0.0|9.0||||33.41||123.0||3579.9999999999995|105.0|6.44|4.0||||0
|127.0|9.0|348-5567|9.0|0.0|-0.0|180.9|-2850.0|||||||||4.0|2.0|-50.0|0
|123.0|9.0|420-9575|0.0|9.0|0.0||3750.0|||||258.0||290.25|1490.0|5.0|||0
MA|98.0||366-3358|||0.0|-6784.999999999999||-1153.5|19040.0|102.0|16.18|284.7|118.0|12.81|||-75.0|100.0|1
|||359-9972|9.0||1075.0|206.7|7900.0||174.6|||241.5|80.0|||3.0||1.0|0
||9.0|387-3332||||166.8|-2725.0||-5900.0|117.0||307.6||-346.0|9.3|||1.0|0
WA||415.0|354-6960|0.0||0.0|20490.0|107.0||||||106.0|468.49999999999994|||2.81|250.0|0
9|132.0||405-3335|9.0|1.0|15.0||6400.0|657.0||10600.0||14860.0|90.0|6.69|-227.5||246.0|1.0|0
9|||379-4257|||-0.0|||2159.0|8080.0|75.0|27.47|3597.5|12700.0||||||0
FL|3225.0|9.0|355-4992||9.0||267.4|-1950.0|45.46|10210.0|85.0|17.36|||5.03||4.0||1.0|0
||415.0|383-6373|0.0|0.0|0.0|281.0||47.77|160.6|||-1947.5000000000002||3.51|0.0|0.0||-25.0|0
|122.0|9.0|382-7993|||3300.0||96.0||11020.0|-2750.0|18.73||104.0|765.0|1180.0||3.19||0
9||9.0|422-5865|9.0|9.0|-0.0|171.2|8200.0||||-394.5||64.0||254.99999999999997|7.0|68.75|25.0|0
GA|86.0||410-9961|0.0|0.0||||1055.0|5065.0|12000.0|17.22||||||||0
9|130.0|415.0|343-9946|9.0||-0.0|16280.000000000002|113.0|27.68|||24.68||140.0|-129.25|7.2||1.94|1.0|0
WY|42.0|408.0|357-7060||0.0||-3657.5000000000005||||113.0|21.75|45.0|117.0|||600.0||1.0|0
|||355-9541||0.0||||2166.0||2000.0||153.9|||15.0|700.0|4.05||0
ME||408.0|378-4145|9.0||26.0|-6372.5|108.0||243.2|-3375.0|516.75|9540.0||||150.0||100.0|0
9|103.0||386-2317|9.0|||5385.0|124.0|||104.0||196.2|98.0|||3.0||0.0|0
9|||335-8146|0.0||0.0|||2700.0||||||303.75|-190.0|7.0|2.05|1.0|0
|-2600.0|415.0|377-2235|9.0|0.0||4572.5|2825.0|||-2125.0||5745.0|5200.0|1034.0|550.0||||0
MN|||386-9141||0.0||198.5|5600.0|33.75|||3.61||124.0|8.06||500.0|3.35|-0.0|0
9|124.0||416-5623|||0.0|4460.0|72.0|30.33||3350.0|19.86||2275.0|403.5|-300.0||3.24||0
||510.0|327-3053|0.0|0.0|||4550.0|18.85|158.5|2875.0|673.5|-5187.5||9.34|-155.0|5.0|||0
|109.0||395-6195|||-675.0|8345.0|4250.0||221.2|92.0|-470.0||97.0||-307.5|4.0|3.32||1
|167.0|415.0|397-8772||9.0|0.0|244.8|9100.0||60.8||-129.25|176.7||7.95||3.0|2.89|2.0|0
|97.0|9.0|346-7656|||0.0|120.8|96.0||||721.5|194.1|63.0|8.73|595.0|||4.0|1
9|106.0|415.0|343-2350|0.0|||8265.0|118.0|1405.0||10100.0|17.85|||842.0|8.5||114.99999999999999|2.0|0
VT|125.0|9.0|372-4722||0.0|0.0|6335.0||21.54|7775.0||13.22||2800.0|9.28|14.4|7.0||-50.0|0
|108.0|408.0|399-8615|||35.0|215.9||36.7||-2675.0|426.25|-4885.0||8.79||7.0|419.00000000000006|0.0|0
9|125.0|415.0|379-8248|9.0||0.0|7005.0||23.82|209.6||17.82|264.1|7700.0||8.0|50.0||100.0|0
|2225.0|9.0|414-6219|0.0|1.0||||-892.0|249.8|2600.0|2123.0|||10.09|8.7|7.0|2.35||0
VA|72.0|9.0|387-1343|9.0|1.0|||-2850.0|23.77||91.0|||||275.0|||0.0|0
|-575.0||370-5527|0.0|9.0|0.0|16080.000000000002|||251.6|5750.0|21.39|14110.0||-158.75|||3.05||1
|149.0|9.0|393-8736|0.0|0.0|0.0|166.6|61.0|28.32|||18.6|208.3|-3275.0|9.37|||||0
|73.0|415.0|402-7626|||0.0|21420.0|90.0||||16.73||112.0|7.11|-147.5|200.0|1.59|0.0|0
|3050.0|415.0|370-2688|0.0||0.0|13000.0||44.2|210.5|12700.0|||70.0|10.56|-225.0|3.0||25.0|1
||9.0|418-9036|0.0||0.0|||32.62||||204.8||9.22|||3.62|4.0|1
|||417-2035||9.0|0.0||-2375.0|905.25|188.8|104.0|1605.0||89.0|6.13||3.0|365.0|0.0|0
|118.0|9.0|355-3602|0.0|1.0|24.0||||109.6||466.0|24550.0|73.0|||2.0||1.0|0
9|575.0|408.0|393-4027|||0.0|9510.0|89.0|3233.0||-2700.0|707.0||3650.0||15.0||4.05||0
9|-3175.0|415.0|418-5141|||25.0|82.2||1397.0|163.3||||104.0|11.92|||||0
NJ|1050.0|415.0|406-1247|0.0|9.0||163.8|||8890.0|123.0|15.11|||8.57|810.0|250.0|||0
AR|118.0|9.0|402-3892||||267.8||45.53|316.4|121.0|||91.0||14.4|11.0|||1
9|45.0|510.0|332-2965||0.0|||91.0||120.4||10.23||4650.0||10.6|||2.0|0
|1250.0|408.0|377-1218||1.0||-5357.5|129.0||289.8|-1375.0|615.75|-7812.5|130.0||10.6||286.0|100.0|0
|179.0||355-2464|0.0|0.0|0.0|-7182.5|123.0||||24.48||2800.0||525.0||-71.0||1
9||408.0|404-4611|||0.0|101.2||17.2|141.6|87.0|12.04|4962.5|12400.0||750.0||101.49999999999999|2.0|0
WY||9.0|373-2339||9.0|0.0||74.0|1748.0||125.0|23.94|-5702.5|-2825.0|256.5||5.0|89.0|2.0|0
|72.0|415.0|410-3503|0.0|0.0|0.0|5455.0|9700.0|18.55|115.7||9.83|-7395.0|8400.0||-207.50000000000003|600.0|||0
PA|52.0|9.0|410-4739|||0.0||-1675.0|1835.0000000000002||108.0|||||5.2|2.0|1.4||0
9|||365-3562|0.0|0.0|0.0|-5085.0|110.0|-864.5||97.0||190.5||8.57|11.0|4.0|2.97|1.0|0
9|||387-7641|0.0|9.0|0.0|-2752.5||18.72||59.0|14.37|-4167.5|94.0||459.99999999999994|2.0||1.0|0
9|65.0|415.0|385-9744|9.0|||111.0|1275.0|18.87||84.0|467.0|202.0|89.0|||350.0|||0
WI|4000.0||398-5006|0.0|0.0||239.9|121.0|40.78|142.3|2550.0|||5300.0|16.39|9.3|5.0|||0
|50.0||408-3977|0.0|0.0|0.0|14480.000000000002|107.0|24.62|112.5|||218.7||9.84||3.0|||0
|||334-2729||9.0|-0.0|135.4|||205.9||17.5||103.0|9.18|790.0|4.0|2.13||0
9||9.0|334-7685|0.0|9.0|0.0|84.2|134.0|14.31|||6.87|196.1||-220.5|10.8|50.0|2.92|1.0|0
|14300.0|9.0|350-9228|0.0||0.0|10455.0|12700.0|1777.4999999999998||4000.0|||-2250.0|404.0|14.0|6.0||0.0|0
||415.0|407-5774||1.0|24.0||11700.0||196.0||16.66|13930.000000000002|123.0|156.75|11.4|5.0|3.08||0
ME|||413-4039|0.0|1.0||175.8||-747.25|155.0|2450.0|||64.0|406.50000000000006|7.8|5.0|105.5|2.0|0
|-600.0||343-2077|9.0|0.0|-0.0|241.9|104.0|41.12|-3629.9999999999995|112.0|||105.0|965.0|6.6||1.78||0
|||336-5661|9.0|0.0|0.0|136.7|106.0|1162.0|228.6|105.0|19.43|-6632.5|2850.0|11.94|9.8|4.0|-66.25||0
WV||510.0|355-4143|0.0|0.0|0.0|1692.5||11.51|195.7||||||12.0|2.0|81.0|1.0|0
|-1850.0|9.0|366-5918||||200.4|87.0||30920.0|||152.1||6.84|10.0|||50.0|0
|-1850.0|9.0|368-7555||9.0|0.0|125.8|103.0|21.39|||||143.0||-352.5||||1
||9.0|408-2119|9.0|9.0|0.0|3204.9999999999995|87.0|21.79||-2625.0|11.32|||799.0|11.2|||1.0|0
MD|||329-2789|9.0|9.0|||2200.0||223.0|5350.0|18.96||92.0|11.5|1300.0|3.0|-87.75||0
|91.0||334-1508|9.0||37.0|||-689.75||2875.0|19.88|27739.999999999996|-2350.0|12.48|9.2|400.0|2.48||0
|76.0||337-1506|0.0||0.0||121.0|38.15||-2425.0|1257.0|183.8||827.0|-167.5|50.0||2.0|0
|||396-8400|9.0|9.0||3012.5|127.0||189.7|52.0|16.12|||12.15||100.0|3.86|25.0|0
OH|56.0||349-2654||9.0|0.0||9000.0|||115.0|15.24|300.7|89.0||11.9||3.21||0
9|11700.0|415.0|417-2716|0.0|9.0|0.0||137.0|28.7|241.4|5350.0|513.0|||9.22|15.5|4.0|||0
IA||9.0|402-1725|0.0|||7675.0|4050.0|-652.5||115.0|24.42|11510.0|85.0||6.5|500.0||2.0|0
|126.0|9.0|403-3229|9.0|0.0||22620.0||38.45|3507.5000000000005||11.93||2750.0|9.4|6.4||-43.25|0.0|0
9|13200.0|510.0|353-6056||9.0|||||10345.0||879.5|27200.0|88.0||12.6|200.0|||0
NV|2025.0||399-9802|0.0|1.0|1400.0|167.9|147.0|28.54|9535.0|105.0|||103.0||||2.48|4.0|1
NC||415.0|366-7069||0.0|0.0|180.0|-2200.0|1530.0|-3625.0||1233.0|233.7|120.0|10.52|287.5|6.0||200.0|0
|46.0|408.0|332-5949|0.0|9.0|||67.0||261.1||554.75|5110.0|107.0|-229.99999999999997|13.4|250.0||2.0|1
|||393-6376|9.0|1.0|28.0||75.0|2965.0|||||130.0|||-100.0|74.25||0
ID|99.0|9.0|354-7025||0.0|0.0|15969.999999999998|2075.0|1357.5|155.4|||255.7|114.0||8.4|150.0|2.27||0
AL|87.0|408.0|351-6585|9.0||0.0|237.2|12400.0|40.32|222.6||18.92|8665.0||||75.0||1.0|0
AK|108.0||330-5462||0.0|0.0|103.0|129.0||242.3|||||||150.0|2.13|100.0|0
VT||415.0|407-2292|0.0|0.0|0.0||89.0|||8900.0|19.89|196.3|77.0|8.83|11.6|2.0|3.13||0
|53.0|9.0|340-3011||0.0|0.0|||||95.0|-341.0||3550.0||267.5||2.89||0
||9.0|345-9153|0.0||39.0||-2325.0|29.87|18720.0||||||8.6|||2.0|0
|3950.0|510.0|379-5503|0.0||-0.0|155.9|3075.0|26.5|224.2|112.0|19.06|221.0|||430.0|||200.0|0
9||9.0|389-6790||9.0|34.0|154.4|2725.0|||14200.0|941.0|208.5|103.0||-257.5||||0
AR|||408-3610||9.0||||35.65|183.6|1575.0|15.61|||231.25|7.1|3.0|1.92||0
NV||9.0|375-8238||||150.0|69.0||285.9|73.0|-607.5||121.0|858.0|9.4||||0
AL|4550.0|510.0|378-5633||1.0|23.0|11620.0|||9300.0|-2200.0|15.81|||-214.25||3.0|332.0||0
GA|58.0||389-9120||9.0||165.4|100.0|||||4845.0||872.0000000000001|12.8|||200.0|0
|||380-2758|0.0|||-4980.0|||4682.5|||214.0|85.0|9.63|-332.5|150.0|-89.75|3.0|0
MA|||402-2728||9.0|-0.0|21760.0|81.0|36.99|320.5|51.0|||5500.0|||3.0|1.13|0.0|0
NJ||9.0|354-9062|0.0|0.0|0.0||2375.0|1803.0|150.1||12.76|219.8||247.25|7.7|50.0|2.08||0
MO||415.0|417-2054||1.0|3000.0|154.0||||2425.0|||8300.0|12.15|1080.0|5.0|2.92||0
9|9.0||353-1941|0.0|1.0|31.0|4845.0|130.0|32.95|202.6|98.0|17.22||102.0|8.6|-332.5|2.0||1.0|0
9||415.0|328-1522|9.0|0.0|||-3250.0||24810.0||21.09||85.0|137.75|12.2|4.0|329.0|0.0|0
NJ||510.0|408-4529||1.0|22.0|152.0||25.84|12940.0|||-6580.0|5450.0|592.0|15.7|||2.0|1
WV|2150.0|9.0|417-5320|0.0|0.0|0.0|23020.0|-3675.0||||-396.75||100.0|578.0||300.0|62.0||0
|122.0||370-9755||1.0||174.9|10300.0|||105.0||164.6||7.41|||3.65|1.0|1
|4650.0|415.0|372-4835||0.0|0.0|190.2||||||6500.0||||200.0|2.38||0
VT|85.0|415.0|334-6605|||0.0||6100.0|||||219.6|-1250.0|||50.0|3.11|25.0|0
|59.0|415.0|399-5564|0.0|||160.9|||||533.75|273.4|||5.0|5.0||3.0|0
||9.0|392-2887|9.0|0.0|0.0|228.7||38.88|163.0|-2475.0||154.1|90.0|6.93|-295.0|3.0|319.0|1.0|0
|137.0|9.0|328-2110|0.0|0.0||144.0|90.0|24.48|-4540.0||15.44||93.0||12.3||83.0|0.0|0
OR|21.0|510.0|383-5976|||31.0|13590.0||23.1|-6775.0|2100.0||4477.5||8.06|||2.57|150.0|0
DE|||332-6181|9.0|||334.3|-2950.0|56.83||||||8.59||300.0||0.0|1
||415.0|330-5255|||0.0|||22.19||||13235.0|-1575.0|11.91||6.0|3.51|0.0|0
9|2325.0|408.0|413-5190||1.0|21.0||||162.5|||-4665.0|4500.0|8.4|-295.0|100.0|79.75||1
VT||415.0|394-7447||0.0|0.0|6950.0|5100.0||13319.999999999998||1132.0|22410.0||1008.0|13.1|100.0|3.54|4.0|1
9|161.0||353-7096|9.0|9.0||105.4|-1750.0|17.92|214.8|||11180.0||||||0.0|0
|5000.0|510.0|395-6002|9.0||0.0|188.9||1605.5|203.9|||3795.0000000000005||6.83||8.0|313.0|300.0|0
MO|||372-9816|0.0|1.0|||85.0|||||26830.0|81.0|1207.0||4.0||1.0|0
|4200.0|415.0|400-7253||1.0||||27.05|149.8|101.0|||108.0|960.0|-325.0|18.0|3.51||0
||510.0|344-7470|0.0|9.0|0.0|5310.0|105.0|3611.0||118.0|954.5|||9.96|225.0|4.0||1.0|0
|77.0||378-8572||0.0|0.0||2800.0||306.3|111.0||||8.84||1.0|||0
|64.0||345-9140||0.0||-8670.0||58.96|12475.0||21.21||5100.0||13.3|9.0|-89.75||1
FL||9.0|340-5460|9.0|1.0|750.0||102.0|19.36||-3650.0|308.75|195.2||438.99999999999994|11.8||3.19||0
KS|110.0||369-8024||1.0||267.9|103.0|||74.0|22.38|4452.5|106.0|8.01|415.00000000000006|-50.0|2.24||1
||510.0|395-8595|9.0|9.0|0.0|8570.0|11700.0||11520.0||-244.74999999999997|224.5|-2875.0|10.1|-425.0|||75.0|0
|8900.0||359-4587|9.0|0.0|||150.0|1170.5||62.0|15.94|147.1|12600.0|6.62|13.6|3.0||1.0|0
SC|950.0||375-5439|9.0|1.0|||-2950.0|-838.0000000000001|||1062.0||104.0|13.45|||52.5|0.0|0
MI||415.0|361-3779|||35.0|19260.0|-2425.0|||||||9.73||-50.0|2.13||0
MI|||375-8934|9.0|1.0||91.7|104.0|389.75||119.0|||103.0||192.5|5.0|52.0||0
9|70.0||395-4757|||0.0|12630.0|99.0||141.6|||-6397.5|96.0|1152.0|9.6|2.0||0.0|0
NY||510.0|421-7205|0.0|1.0|33.0|251.5|10700.0||||1989.9999999999998||87.0||10.4|6.0|140.5||0
||9.0|379-8805|9.0|||190.6|108.0|32.4|-3807.5000000000005|95.0|647.5||||375.0||2.03|1.0|0
IL|17900.0||348-2150|0.0|9.0|0.0|116.1||19.74|5045.0|99.0||181.9|103.0|8.19|1160.0|-125.0||0.0|0
MS|11600.0|415.0|417-9128|9.0||0.0||4550.0|36.94|216.1|95.0||148.1|76.0|6.66||75.0|3.05||0
9||510.0|351-4226|0.0|0.0|-0.0||80.0|||||-4395.0|||14.7|3.0||0.0|0
NC|8250.0|9.0|330-6630|0.0|0.0|0.0||-2725.0|35.31||2350.0|14.01||||7.9|3.0|2.13||0
9|133.0|9.0|387-9137|0.0|||277.3|13800.0|47.14||11700.0||117.3|5150.0|5.28|640.0|||-50.0|1
TN|140.0|9.0|372-3987|||0.0|-3132.5||||121.0|||94.0|11.73|8.4||-56.75|-25.0|0
|2325.0||408-5183|9.0||32.0|||587.0|167.3|||238.9|115.0|537.5|170.0|3.0|1.84|2.0|0
||510.0|412-9357|9.0||38.0||88.0|28.78|225.9|97.0|19.2|-4300.0|||8.2|3.0|110.5||0
9|64.0|415.0|402-3599|9.0|9.0|-675.0|20130.0|5050.0|34.22||89.0|-305.5|150.2|6350.0|6.76||||1.0|0
||510.0|379-5211|9.0||0.0|216.7|5850.0|1842.0000000000002|116.5|126.0|9.9|-5500.0||9.9|490.00000000000006|200.0||2.0|0
||415.0|405-9217|0.0|9.0|0.0|19040.0|92.0||317.5|4250.0|26.99|6670.0|5650.0|600.0||4.0|2.24||0
9|-4525.0||340-9200||9.0||143.3||2436.0|195.5||16.62||95.0|||175.0|1.62||0
|168.0||339-9026||9.0|4200.0|97.4|1425.0||203.6|98.0|1730.9999999999998||124.0||||-77.0|50.0|0
|||343-4772||9.0|0.0|||30.84|167.7||14.25|4212.5|122.0|189.5||3.0|152.5||0
9||510.0|345-2108|0.0|0.0||246.4||41.89|-6405.0||21.78|||||||0.0|0
NY||415.0|401-4650|0.0|0.0||143.4||24.38||50.0|24.6|||873.0|9.7||2.62|2.0|0
ND|18200.0||400-3945|0.0|9.0||||17.83|||||91.0||8.0|5.0|2.16||0
9|104.0||338-3781|0.0|0.0||156.2|||193.0||410.25|-5567.5|||13.1||||0
OH|102.0|9.0|342-6316|0.0|||2870.0|||8190.000000000001||-174.0||||||3.24|0.0|0
||415.0|336-5920||9.0|0.0|232.5||-988.25||-3000.0|17.47|213.7|||1190.0|2.0|3.21||0
SC|4100.0||332-1060|0.0|0.0||143.6|117.0|-610.25|7620.0|||194.4|11000.0|8.75|215.0|3.0|2.32||0
9|||418-3426|0.0|||176.7|132.0|||80.0|20.75|-4407.5|120.0|||||200.0|0
9||9.0|408-6326|9.0|||263.4||44.78||6900.0|19.58|170.6|101.0|768.0|11.4|||1.0|1
WV|650.0|9.0|334-6142|0.0|||-3660.0|||148.5||12.62|216.7|4800.0||282.5|||1.0|0
HI||9.0|336-6128|0.0|9.0||-3625.0|||194.5|||||10.9|14.2|3.0|3.83|100.0|0
WV|67.0|9.0|406-6708|9.0|9.0|0.0|||28.53||-1725.0|-356.25|5515.0|-1775.0|248.0||12.0|2.27|100.0|0
LA|154.0||388-8670|0.0|0.0|0.0|16690.0|99.0|-709.25|154.9|||18940.0|2225.0|8.52|7.2||1.94|0.0|0
9||510.0|363-5853|9.0|0.0|0.0|142.5||24.23|||||-2925.0||7.8||105.5|-50.0|0
|146.0||383-6544||9.0|0.0|133.0|65.0||262.8|||10715.0||||150.0|-75.5|1.0|0
DC||415.0|378-2940||9.0|11.0|252.9|||||24.17|13140.0|99.0|11.83||1.0|3.32||0
||9.0|338-7683|0.0||28.0|||16.15|291.2|73.0|1237.5|159.6|||10.0|-50.0|2.7||0
UT||510.0|329-2786|1.0|0.0|-0.0||106.0|1650.5|||||12900.0||645.0|1.0|||1
KS|70.0|415.0|369-9465|9.0|||22280.0|114.0||10795.0||18.35||122.0|10.06|0.0|0.0|||0
|||337-3769|9.0|9.0|-0.0||82.0|34.31|5787.5||492.0|226.1|130.0|10.17|||4.46||0
9|2475.0|9.0|400-6257|0.0|1.0|||||5807.5|-2600.0|19.75|215.5|||9.3|||50.0|1
UT|-2175.0|415.0|411-6663||0.0|0.0|7315.000000000001|2700.0|24.87|||365.0||3300.0|7.54|||71.5|50.0|0
9|4350.0|510.0|384-3101|9.0|0.0||234.8|4250.0||||11.98|||919.0|9.5||||0
|70.0||339-5329||0.0|0.0|198.6|||213.9||-454.5||10500.0||-265.0|6.0||50.0|0
DE|131.0|408.0|388-9944|9.0|0.0||94.4|80.0|16.05||||179.7||8.09|13.1|-225.0|||0
VT|||403-1769|9.0|0.0||||32.37|215.6|11300.0|1832.9999999999998||111.0|7.25|250.0|1.0|||0
|||390-1612|9.0|1.0|800.0||77.0|24.24|||442.5|171.0||7.69|||3.24|-75.0|0
||510.0|421-7214||||3354.9999999999995|2000.0|22.81||1775.0|1403.0|173.1||194.75||5.0||0.0|0
||9.0|338-6962|9.0||0.0|111.9||475.5|114.0|7150.0|9.69|||-165.25||||5.0|1
|75.0||333-9826|9.0||0.0|-3070.0|89.0||211.3||1796.0||91.0|||2.0||2.0|0
|7500.0|9.0|411-8549|0.0|||9465.0|77.0||-5522.5|105.0|18.78|238.7|-2925.0||9.2|||4.0|0
IN|4025.0|510.0|381-9234|9.0|1.0|38.0||11200.0|1021.7499999999999||102.0||206.1|11200.0|9.27||6.0||0.0|0
9|-2275.0||387-9855|9.0|1.0|-600.0|2337.5||15.9||||240.7|133.0|1083.0|495.0|-75.0|267.0||0
|124.0|9.0|371-6990||0.0|0.0|||2696.0||7700.0|448.75|179.3|-2600.0|807.0||200.0|2.75||0
NY|94.0||417-3046|9.0|||||-1033.5||8800.0|||99.0|4.27|||194.0|4.0|0
|21700.0|9.0|385-7082|0.0||-0.0|||29.99||||306.6|107.0|13.8|232.50000000000003|150.0|250.99999999999997||0
RI|15800.0||365-5886|9.0|9.0|0.0||-3225.0||12110.0|108.0||5832.5|-1875.0|262.5|6.4|5.0||-0.0|0
9|10200.0|415.0|373-5196|0.0||0.0|144.4|8700.0|24.55|13325.0|||217.6|59.0|9.79|||||0
UT|85.0|510.0|327-6194|||0.0|||36.09|11420.0|-2575.0|485.25|163.3|116.0|||150.0|52.0||0
9|79.0|510.0|381-4565||9.0||147.0|3600.0||||352.0|||10.94||9.0|||0
MN|139.0|510.0|357-9832|||1250.0|-2405.0|112.0|408.75000000000006||70.0|15.21||8400.0||12.9|10.0|3.48||0
NC||415.0|396-4845|0.0|||263.4||||69.0|15.22|214.7|2800.0|-241.5|10.3|2.0|69.5|0.0|0
OR|4900.0|9.0|378-6772||9.0|-0.0||3350.0||256.6||1090.5|8470.0|||770.0|9.0|||0
NH|78.0|408.0|353-4296|9.0||0.0|16230.000000000002|116.0|-689.75||86.0||12030.0||10.83|||2.73||0
9|1250.0||362-8331||9.0|0.0||-2675.0|-780.25||118.0||202.6|4950.0||8.7|300.0|2.35|1.0|0
9|8050.0|415.0|362-4685||0.0||-4452.5|109.0|||86.0|12.45|6880.0|78.0|-154.75|8.5|-50.0||1.0|0
9|67.0||383-1431||0.0|0.0|201.4|101.0||97.6||8.3|-5062.5||-227.75|700.0|3.0||-0.0|0
WV|86.0|415.0|332-2258|||3800.0|123.0||20.91||-2975.0||138.2||6.22|13.3|||25.0|0
|||375-8304||||208.0|||4972.5|1900.0||76.4|97.0|344.0|8.6|6.0||0.0|0
9|17400.0|9.0|340-5580|0.0||||72.0||188.5|-3100.0|400.5|2640.0|116.0||||2.38||0
OH|124.0|510.0|362-1490||9.0|0.0|193.0|97.0||||7.63|172.8|5200.0|7.78|15.3||413.0||0
||9.0|336-4281|0.0|1.0|||2525.0|29.67|||-522.0||76.0|7.78|10.3||2.78|1.0|0
9|4750.0||361-1315|9.0|9.0||116.7|71.0|19.84|-3647.5||||5150.0|394.0||3.0||1.0|0
9|||342-5906|0.0|0.0|0.0|||1595.0||10400.0|1275.0|-6027.5|||||72.25|-25.0|0
9|4625.0|9.0|405-7904|||30.0|154.1|114.0|-655.0||||||11.63||3.0|||0
9|-1700.0|415.0|349-4762|9.0|1.0|725.0|||-1018.0|203.8||||1750.0||247.5|6.0|66.75||0
|5850.0|510.0|385-3263||||216.0||||1725.0|19.05||112.0|12.06|11.8|4.0|3.19|0.0|0
9||408.0|405-9496|0.0|9.0|0.0|187.4|||-4445.0|||233.4|97.0||12.2|6.0|||0
9|124.0|415.0|396-6775|||0.0|167.4|119.0|711.5|23320.0|-3575.0|991.0|109.6||493.0||5.0|||0
||9.0|393-6475|0.0|0.0|||108.0|1363.5|218.1|88.0|18.54||115.0|8.68|||169.0||0
||415.0|379-7779|||-0.0|143.2|||209.1|142.0|444.25||9600.0|389.5|297.5|9.0|3.21|1.0|0
|3350.0|408.0|408-8650||9.0||20530.0|122.0||240.5|7750.0|2044.0000000000002|-4477.5|107.0|-201.5|||1.35|1.0|0
MO|4100.0||400-3497|||||88.0|37.25|15150.0|2475.0|||60.0|2.25|14.3||3.86|1.0|0
NY||9.0|407-9244|0.0|0.0|-0.0|143.2|77.0||169.8|||-5395.0||242.75000000000003|7.6|4.0|51.24999999999999||0
|177.0|415.0|406-8809||||11640.0|5300.0|989.5|175.2||||7700.0|||7.0|169.0||0
||9.0|358-1778|9.0|9.0|0.0||81.0|||89.0|1052.0|||7.0||800.0|-60.0||0
|53.0||337-4339||1.0|675.0|25.9|5950.0|4.4|-5162.5|96.0|17.55|228.1|64.0|10.26|||44.0|1.0|0
9|||344-7197|0.0|9.0|0.0|154.2|123.0||112.3|86.0|955.0000000000001|246.4||11.09|770.0|400.0|4.16||1
|||333-7631|||0.0|322.3|2825.0|-1369.75||9500.0||||366.5|6.7||1.81|0.0|1
|158.0|408.0|372-6623||9.0|0.0|209.9|||221.3|4100.0|18.81|210.0|-2325.0|9.45||3.0|2.21|1.0|0
9|114.0|9.0|363-2602|0.0||0.0||88.0|3256.0||3900.0|-372.25||118.0||0.0|0.0|||0
NC|64.0||387-7757||1.0|||150.0|2474.5|11335.0|||||9.86|||50.74999999999999||0
SD||415.0|397-5381|0.0|9.0||215.6||3665.0||-2125.0|||65.0|||1.0|159.5|3.0|0
9|2050.0|9.0|406-4604||0.0||208.8|||10685.0||454.0|||||6.0||3.0|0
||415.0|376-9513|0.0|0.0|0.0|255.9|2425.0||-5102.5||433.75000000000006||-2100.0|385.5|12.3||3.32|3.0|0
MT|||360-1852|||||||22110.0|121.0||2747.5|100.0|4.95||4.0|3.35||0
||408.0|421-7270||9.0||||1123.0||5350.0|21.04|246.2|123.0||6.9|600.0|||0
9|109.0||371-9482||0.0|0.0||115.0||207.0|14200.0|17.6|||12.06||4.0|2.21|1.0|0
IN|105.0|510.0|337-4101|||42.0|101.9|79.0|433.0|5577.5||18.96|||10.87||2.0|348.0|-0.0|0
DE||510.0|420-2796|0.0|0.0||||35.96||2200.0|15.69|||7.39|13.3|4.0|||0
AL|||366-4225|||0.0|153.4|-2150.0||198.5|81.0||16440.0|||10.4|150.0|2.81|0.0|0
|||398-4567|0.0|9.0|||95.0||239.3|87.0|1017.0||108.0|5.54|1000.0|3.0|||0
|-3700.0|9.0|388-4571||0.0|-0.0||87.0||17040.0||1448.0|8255.0|104.0|||||100.0|0
|||360-8666|0.0|9.0|-0.0||6050.0|||1775.0|635.5|255.1|6700.0|1148.0||800.0||2.0|0
AK|||333-3704|0.0|9.0||12260.0||41.68|3975.0|109.0|13.52||74.0|||8.0|1.94||0
9||510.0|383-2566|9.0||||120.0|||82.0|||62.0||||||0
|-2325.0|9.0|406-5584||9.0|-0.0|||1673.0|249.6|12900.0|21.22||114.0|||4.0|3.83||0
|57.0||344-4691|9.0||29.0||||11155.0|109.0||251.7|4700.0|||200.0|-87.75||0
||510.0|347-9737|0.0||||127.0|3182.0|||16.63|181.8|129.0|8.18||4.0||1.0|0
HI|7850.0|415.0|333-7961|0.0|0.0|0.0|276.2|||165.8|119.0||||6.82||4.0|0.59|3.0|0
9|2900.0|9.0|364-2439|0.0||35.0|200.4|10400.0||13640.0|89.0|23.19|21450.0|100.0|482.5|8.3|-100.0|2.24||0
9|||411-8043|0.0||0.0|162.3||27.59|-6100.0||20.74|180.1|89.0|||4.0|61.5|2.0|0
NJ||510.0|332-5084|9.0|9.0|0.0||128.0||10280.0||||||10.5|50.0|142.0||1
KS|5200.0|415.0|413-4831|9.0|0.0||165.5|78.0||10275.0|4450.0|17.47||||1220.0||3.29|0.0|0
