STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
WA|16600.0||354-9492||0.0|0.0|13715.0|5500.0|46.63|||4.5||119.0||-272.5|5.0|294.0|0.0|0
|3400.0|408.0|367-8168|9.0|0.0|0.0|199.6||-848.25|-5285.0|2400.0|17.97|7240.000000000001|84.0|81.5|||||1
KS|7450.0||340-3500|9.0|0.0|-0.0||||||23.25|226.9|-2475.0|10.21||3.0||3.0|0
|70.0||369-4962|0.0|0.0|-0.0||-2400.0|22.9|-5897.5||||113.0||7.6|600.0|2.05|-75.0|0
9|120.0||334-8967|||24.0|212.7|73.0||257.5|||227.8|11900.0|10.25||||-50.0|0
IA|||402-2377||||6407.5|-3375.0|43.57||||||||700.0|83.5||0
||408.0|366-3917|9.0||0.0|9180.0|133.0|3121.0|120.7|98.0|||112.0|9.68||2.0|||0
9|160.0|415.0|333-3531|9.0|0.0|0.0|||29.95|4900.0||-416.5|6597.499999999999|||919.9999999999999|||50.0|0
9|||333-8954|0.0|1.0|925.0|5125.0|94.0|3485.0|-4135.0||14.06|185.0|81.0||11.7|8.0|3.16|1.0|0
9|93.0||374-9203|||0.0||114.0||11150.0|74.0||262.7|90.0|11.82||300.0|3.05|3.0|1
|8450.0|9.0|334-3289|9.0|0.0|0.0||111.0|761.5||130.0|14.89||2300.0|10.29|9.9||133.5|2.0|0
||415.0|353-7822|9.0||0.0|149.4||25.4|||||108.0|||||100.0|0
|75.0|510.0|350-1422|0.0|9.0|||132.0|27.81|14669.999999999998||623.5|345.8|115.0|389.0|13.1|150.0||3.0|0
MO|45.0||385-8406|0.0|9.0||10380.0||35.29|152.7|94.0|1298.0|217.8||9.8|12.4|650.0|3.35|50.0|0
CT||510.0|380-7277||9.0||16540.0|108.0||183.7|10300.0|390.25|80.2|10800.0|361.0||-100.0|2.4|3.0|0
MD|5200.0|415.0|352-1798|0.0|0.0|0.0|209.8||1783.5|171.3|2050.0|728.0||119.0|6.96||225.0|133.5|400.0|0
9|119.0|9.0|385-7922|9.0|1.0||220.1||37.42|13410.0||570.0|7325.0|8000.0|6.59|||3.0|0.0|0
9|||353-7730|0.0|0.0|0.0||||154.3|95.0||210.6|||8.2||||0
|42.0|9.0|337-7163|||0.0||89.0|835.2499999999999||123.0|20.51|3579.9999999999995||644.0|4.0|700.0||0.0|0
|-3175.0||348-5567|9.0||0.0|180.9|11400.0|||118.0|890.4999999999999|||11.25||4.0||200.0|0
9||9.0|420-9575|||-0.0|-2625.0||-446.25000000000006||-2250.0|21.39|258.0|93.0|290.25|||||0
MA|||366-3358|0.0|0.0|0.0|||||2550.0|404.5|14235.0||-320.25||6.0|-75.0|4.0|1
9|149.0||359-9972|9.0|1.0|43.0|206.7|79.0|3514.0|4365.0|122.0|||80.0||1090.0|3.0|2.94|-25.0|0
|||387-3332|0.0||0.0|16680.0|||11800.0|117.0|1002.9999999999999|307.6||692.0|||-62.74999999999999|1.0|0
|5150.0|415.0|354-6960|0.0|9.0||204.9|-2675.0|1741.5|135.2|10200.0|11.49|20820.0|5300.0||10.4|||5.0|0
HI|132.0|9.0|405-3335|0.0|1.0|375.0|7730.0||26.28|||20.88||90.0|6.69|9.1|||1.0|0
9|||379-4257|9.0|9.0|0.0||||323.2|1875.0|27.47|||6.48|375.0|2.0||1.0|0
|||355-4992|1.0|0.0|0.0||78.0|1136.5|10210.0||||146.0||||1.59|1.0|0
WI|3100.0|9.0|383-6373|9.0||0.0||66.0||160.6|108.0|13.65|1947.5000000000002||3.51|0.0||0.0||0
ID|122.0||382-7993||9.0|33.0|13540.0|96.0||22040.0|||169.9|10400.0||590.0|||4.0|0
WY|||422-5865|9.0|0.0|0.0|171.2||2910.0||10200.0|15.78|10165.0|||10.2||2.75|1.0|0
GA|86.0|9.0|410-9961||0.0|0.0||82.0||5065.0||||||335.0|800.0|181.0|3.0|0
9|6500.0||343-9946||0.0|0.0|||27.68||||114.9|140.0|5.17|720.0|300.0|194.0|100.0|0
9||9.0|357-7060||||146.3|84.0|24.87|255.9|113.0||2250.0|117.0||||-54.0||0
9|73.0||355-9541|9.0|0.0||254.8|-2125.0|43.32||2000.0|12.19|153.9|102.0||750.0|7.0|4.05|-50.0|0
|||378-4145|0.0|1.0|26.0|254.9|108.0|43.33|||20.67||95.0|859.0|||1.46|2.0|0
|103.0|9.0|386-2317||1.0|-775.0||124.0||188.9|||196.2||8.83|8.9||||0
||9.0|335-8146|9.0|9.0|||7500.0||26480.0||22.51|-6750.0||||700.0|51.24999999999999||0
||415.0|377-2235|9.0|0.0|0.0||-2825.0|3109.0|-5990.0|85.0||5745.0||10.34|5.5||1.49|2.0|0
MN||415.0|386-9141|0.0|0.0|0.0|||33.75|||||6200.0|8.06|12.4|500.0|3.35|0.0|0
VT|3100.0||416-5623|0.0|9.0||178.4|3600.0|||||179.4|91.0||600.0||3.24|0.0|0
||510.0|327-3053||0.0|0.0||9100.0|18.85||115.0|1347.0|-5187.5|-3275.0|-233.5|||1.67|1.0|0
9|||395-6195|||27.0|4172.5|4250.0|1418.5||92.0|||97.0|-222.00000000000003|615.0|-100.0||50.0|1
|167.0|415.0|397-8772||0.0|0.0|244.8||41.62||||176.7|110.0|7.95|10.7||2.89|100.0|0
ME|9700.0|510.0|346-7656|||||96.0||||14.43||||11.9|||4.0|1
9|-2650.0|415.0|343-2350|0.0|0.0|-0.0|165.3|2950.0|28.1|210.0|5050.0|892.5000000000001|||||3.0|||0
VT|||372-4722|0.0|0.0|0.0|126.7|113.0|-538.5|||330.5|5155.0|112.0|||350.0|3.89|2.0|0
DC|||399-8615|||-875.0|215.9||36.7|5015.0||17.05|-4885.0|||15.5|7.0||0.0|0
WY|-3125.0|9.0|379-8248|9.0|9.0|||||209.6||||77.0|-297.0||-50.0||1.0|0
9|89.0|415.0|414-6219||9.0|32.0|-5247.5|11300.0|||||224.2|92.0|-252.25|-217.49999999999997|350.0|2.35|25.0|0
9|72.0|510.0|387-1343||9.0|||114.0|23.77||4550.0|587.5|221.0|88.0|-248.74999999999997|5.5|6.0|1.49||0
CT|23.0||370-5527|9.0||0.0|32160.000000000004|107.0|54.67|25160.0|||3527.5|7900.0|635.0|||-76.25||1
|||393-8736|0.0|0.0|||1525.0||10940.0|107.0|18.6||||8.2|6.0|110.5|7.0|0
9|||402-7626|||0.0|214.2|90.0|36.41|19680.0|78.0|-418.25||112.0|-177.75||8.0|||0
||9.0|370-2688|9.0|||260.0|123.0|||127.0|-447.25|234.7||10.56|9.0|3.0|2.43|1.0|1
WV|||418-9036|9.0|9.0|0.0||||||||107.0||13.4|4.0|3.62|4.0|1
9||408.0|417-2035||||||905.25|188.8|||136.2|2225.0||337.5|||0.0|0
9||415.0|355-3602||1.0||||20.08|109.6|1800.0|9.32|24550.0|-1825.0|11.05||2.0||1.0|0
CO|1150.0||393-4027|0.0|9.0|0.0|190.2|89.0|32.33|4160.0||353.5||73.0|||4.0|-101.25||0
|12700.0|415.0|418-5141|9.0|9.0|1250.0|82.2|95.0||163.3|-2725.0|||-2600.0|11.92|254.99999999999997|6.0|-34.5||0
|||406-1247|||||8000.0|2785.0|4445.0|12300.0|-377.75|-4760.0||-214.25||||0.0|0
||9.0|402-3892||0.0|0.0|13390.0|145.0||316.4|-3025.0||208.6||9.39|14.4|11.0|97.25|250.0|1
9||9.0|332-2965|0.0|9.0|0.0||91.0|27.17|120.4|86.0|10.23||-2325.0||1060.0|-75.0|-71.5||0
9||9.0|377-1218|0.0|9.0||10715.0|129.0|36.43|14490.0|2750.0|24.63|-7812.5|||530.0|||1.0|0
9|17900.0|510.0|355-2464||9.0|0.0||123.0|2442.0|||||112.0|11.97|1050.0|4.0||0.0|1
MO||9.0|404-4611|0.0|9.0||101.2|||141.6|4350.0||198.5|||||2.03|2.0|0
|-2625.0|9.0|373-2339|||0.0||74.0|17.48|14085.0|125.0|||||330.0|5.0||-50.0|0
HI||415.0|410-3503|0.0|9.0||||||96.0|||84.0|1331.0|8.3||2.24||0
|52.0||410-4739|0.0|9.0|0.0|215.9|3350.0|36.7||-2700.0|18.45||130.0|-385.75||100.0||25.0|0
TX|125.0|415.0|365-3562|0.0||||110.0|34.58|3217.4999999999995||10.94|190.5|5650.0||11.0||74.25|1.0|0
VA|143.0|510.0|387-7641|||0.0|110.1||18.72|4225.0|5900.0|14.37|-4167.5|94.0||919.9999999999999|2.0|||0
RI|65.0|415.0|385-9744|9.0|9.0|-0.0||||-5495.0|4200.0|18.68|202.0|||4.4|14.0|59.5||0
|80.0|415.0|398-5006|||0.0||||3557.5000000000005|1275.0|12.1|18215.0|||9.3||-62.74999999999999|1.0|0
|-25.0||408-3977|9.0|0.0|||2675.0|24.62||||||9.84|690.0|||1.0|0
|||334-2729||0.0||135.4||23.02|205.9|85.0||20400.0||9.18||4.0||1.0|0
9|2150.0|415.0|334-7685|0.0|0.0|0.0|84.2|134.0|14.31||103.0||196.1|79.0|8.82|-270.0|50.0|2.92|50.0|0
|143.0|415.0|350-9228|9.0|9.0||209.1||888.7499999999999||||179.6||808.0|14.0||3.78||0
UT|81.0|415.0|407-5774||1.0||||||||||6.27|285.0|5.0|3.08||0
||9.0|413-4039||||17580.0||747.25|-3875.0|98.0|||3200.0|||125.0||50.0|0
HI|24.0||343-2077|0.0|0.0|0.0|12095.0||41.12|||-308.5|21450.0|105.0|965.0|165.0|5.0|1.78|1.0|0
|7400.0|9.0|336-5661|9.0|||136.7||23.24|||-485.75|265.3|11400.0|11.94|9.8|-100.0||0.0|0
WV|77.0|9.0|355-4143|||||68.0|1151.0|||16.63|236.5|137.0||12.0||3.24||0
OK||415.0|366-5918||0.0|0.0||87.0||||||118.0|6.84|500.0|2.0||1.0|0
KY|7400.0|510.0|368-7555||||125.8|10300.0|1069.5||96.0|17.65||-3575.0|9.33|14.1|4.0|381.0|1.0|1
AL|200.0|408.0|408-2119|0.0|0.0|0.0|128.2||21.79|13319.999999999998||11.32|17760.0||399.5||||100.0|0
MD|||329-2789||0.0|0.0||88.0|38.47|5575.0|107.0|1896.0|255.6|||13.0||||0
|||334-1508||9.0||4057.5000000000005|107.0|27.59|233.9|115.0|19.88|27739.999999999996|2350.0|-312.0|9.2|4.0|2.48||0
9|7600.0|415.0|337-1506|0.0|0.0|0.0||121.0|||97.0|12.57||74.0|8.27||||200.0|0
TX|||396-8400|9.0|0.0|0.0||3175.0|512.25|4742.5||16.12|270.1||303.75|14.3|||25.0|0
OH||408.0|349-2654|0.0|9.0|0.0|91.1|90.0||179.3|115.0||300.7|89.0|13.53||8.0|||0
DE|5850.0||417-2716|0.0|0.0|0.0|16880.0|137.0|28.7||2675.0||204.8|106.0|9.22|-387.5||209.50000000000003|-0.0|0
9||510.0|402-1725|||0.0|153.5||26.1||115.0|24.42|230.2|-2125.0|10.36||5.0|1.76|2.0|0
|||403-3229||0.0|-0.0|11310.0||38.45|140.3||||110.0|9.4|6.4|2.0|||0
OR||510.0|353-6056|||0.0|||3261.9999999999995|206.9|6350.0|17.59|-6800.0|8800.0|||2.0||1.0|0
9|4050.0|9.0|399-9802|||28.0|167.9||28.54|4767.5|105.0||193.0|-2575.0|||||4.0|1
||9.0|366-7069|9.0|9.0|0.0|180.0|88.0|3060.0|145.0|77.0||23370.0||263.0||||100.0|0
|46.0||332-5949|9.0|9.0|0.0|257.4|67.0|43.76|261.1|4550.0|22.19|204.4|||335.0|5.0|181.0|2.0|1
MN|15000.0|415.0|393-6376||||4360.0|1875.0||169.9|80.0|14.44|201.6|130.0|9.07|11.0|4.0|||0
9|99.0||354-7025|0.0|9.0|||83.0|27.15||121.0|660.5|255.7||11.51||-75.0|2.27|-25.0|0
|87.0||351-6585|0.0|0.0||237.2|3100.0|40.32|222.6|-2175.0||173.3|81.0|7.8|11.0|-75.0||1.0|0
AK||9.0|330-5462|0.0||0.0||129.0|17.51|242.3||515.0|8510.0|-2225.0|7.66|7.9||2.13|50.0|0
9||415.0|407-2292|0.0||0.0||4450.0|1307.5||4450.0|497.25||||11.6|200.0||4.0|0
|53.0||340-3011||0.0|0.0|5127.5|||16050.0|4750.0||149.5|142.0||10.7||2.89|150.0|0
AK|-3300.0|9.0|345-9153|0.0|1.0|39.0|175.7||29.87|-4680.0|||||||||2.0|0
9|158.0||379-5503|0.0|||15590.0||662.5||112.0|952.9999999999999||5800.0|-248.74999999999997|||||0
9|114.0|415.0|389-6790||1.0|3400.0|||-656.25|221.4|142.0||208.5|5150.0||-257.5|5.0|||0
9|77.0|9.0|408-3610|||2300.0||73.0|-891.25|183.6|6300.0|1561.0|||9.25||3.0||-50.0|0
9|144.0|9.0|375-8238|1.0|9.0|0.0|||||||190.6|121.0|8.58|940.0|15.0|2.54|0.0|0
|||378-5633||9.0||232.4|-2425.0||186.0||15.81|190.5||8.57|12.3|300.0|166.0|3.0|0
GA|||389-9120|9.0|0.0||||2812.0|2892.5|-2175.0|9.83||118.0|8.72|320.0|-125.0|3.46||0
||415.0|380-2758|||-0.0||106.0|3386.0|187.3||796.0|-5350.0|-2125.0||13.3|3.0|||0
9||408.0|402-2728|0.0||||||320.5||27.24|150.7|||4.2|150.0|1.13||0
9|5350.0|9.0|354-9062|0.0||-0.0|21210.0||36.06|15010.0||638.0|219.8|111.0|247.25|7.7|200.0|2.08|3.0|0
9||9.0|417-2054|0.0|1.0|30.0|15400.0|||4145.0|97.0|-352.25|||607.5|10.8||-73.0||0
9|||353-1941|0.0|9.0|31.0|19380.0|130.0||||430.5|-4780.0|102.0|860.0||200.0|3.59|1.0|0
|-1825.0|9.0|328-1522|||||130.0||||21.09|122.4|85.0||12.2|4.0||0.0|0
NJ|||408-4529|9.0||22.0|||1292.0|258.8|13100.0||263.2||592.0||5.0|106.0|200.0|1
|43.0||417-5320|||0.0|||39.13|186.7||15.87|12840.0||||-75.0||0.0|0
NM|6100.0||370-9755|||33.0|4372.5|||248.2||21.1|164.6|116.0|||3.0|91.25|1.0|1
|4650.0|9.0|372-4835|9.0|9.0||190.2||32.33|262.2|64.0|22.29|||-146.25|8.8||119.0||0
VT||9.0|334-6605||9.0|||122.0||||19.12|219.6|50.0|9.88||||50.0|0
|1475.0||399-5564|0.0|0.0||16090.0|95.0|1367.5|251.2||||97.0||||||0
|87.0|415.0|392-2887|||-0.0||90.0|38.88|16300.0|99.0||154.1|90.0|693.0|11.8|3.0|3.19||0
OH|137.0|9.0|328-2110||9.0||7200.0|9000.0|24.48||5000.0||-3202.5|93.0|288.0||||0.0|0
OR|21.0|510.0|383-5976||1.0||||23.1|27100.0|84.0|2304.0|||8.06||700.0|2.57|150.0|0
DE|129.0||332-6181|||0.0||118.0|56.83||104.0||19100.0|-2075.0||-260.0||281.0|-0.0|1
KY|10400.0|415.0|330-5255||9.0|||-1925.0||131.2||-278.75|264.7|63.0|||300.0|3.51|0.0|0
|93.0|408.0|413-5190|0.0|||13419.999999999998|||162.5|-3200.0||186.6|4500.0|8.4|590.0|2.0|3.19|400.0|1
9||415.0|394-7447|9.0|9.0|0.0|278.0|102.0||6659.999999999999|114.0|22.64|22410.0|-2950.0|10.08|-327.5||177.0||1
||9.0|353-7096|0.0|||||17.92|214.8|122.0|||126.0|251.5|7.8|5.0|2.11|0.0|0
||9.0|395-6002|0.0|||188.9|9400.0|32.11||5200.0|866.4999999999999|-3795.0000000000005|124.0|341.5|||313.0|3.0|0
MO||408.0|372-9816|||24.0|||19.01|239.6|102.0|-509.25|268.3|4050.0||6.9||93.0|50.0|0
|||400-7253|0.0||||10600.0|1352.5||-2525.0||213.4|-2700.0||325.0|1800.0|175.5||0
|-2300.0||344-7470|0.0||0.0|212.4|5250.0|36.11|224.6|||22130.0|||||2.43||0
||415.0|378-8572||0.0|0.0|142.3||||2775.0|26.04|19650.0|82.0||9.9||66.75||0
NY|||345-9140|1.0||0.0||55.0|58.96|249.5|-1975.0|21.21|275.4|-2550.0||13.3||3.59|100.0|1
FL|15900.0|415.0|340-5460|9.0||15.0||5100.0||145.3|14600.0||9760.0||219.49999999999997|11.8|9.0||-25.0|0
|-2750.0|415.0|369-8024|||1350.0|267.9||4554.0|||2238.0|4452.5|106.0||830.0000000000001|-50.0|2.24||1
9|-3450.0||395-8595|0.0||-0.0|||29.14|||244.74999999999997|224.5||1010.0||4.0|4.59|3.0|0
9|8900.0|9.0|359-4587||9.0|0.0||150.0|46.82|187.5|62.0|||126.0|6.62|1360.0||3.67|100.0|0
9|38.0|415.0|375-5439|9.0|1.0|||118.0|33.52|249.9|7000.0|1062.0|14944.999999999998|10400.0|||2.0|1.05||0
|||361-3779|0.0|9.0||-4815.0|97.0||-3379.9999999999995|101.0|11.49||101.0|243.25|7.9|2.0|2.13||0
MI|45.0||375-8934|0.0||26.0||104.0|15.59|150.6|119.0|640.0||||7.7||104.0||0
9||9.0|395-4757|9.0||0.0|||21.47||106.0|12.04|255.9|96.0||480.0||||0
|147.0|9.0|421-7205|0.0|||251.5|107.0|42.76|11705.0||19.9|21340.0|-2175.0||10.4|6.0|140.5||0
9||510.0|379-8805|0.0||0.0|||32.4|152.3|-2375.0||144.7||651.0|||2.03|1.0|0
IL||510.0|348-2150|0.0|||116.1|-2525.0|493.49999999999994|||857.4999999999999|18190.0|||11.6|||0.0|0
9|2900.0|415.0|417-9128|9.0|9.0|||2275.0|36.94|||918.5||3800.0|6.66|11.3||76.25||0
|59.0||351-4226|||0.0|-4485.0||30.5|232.5|-2475.0|19.76|||-197.75|735.0|3.0|3.97||0
9||415.0|330-6630|0.0|9.0|||109.0|3531.0||||||2.45|||106.5|0.0|0
MI|133.0||387-9137|0.0||0.0|277.3|138.0||228.4|117.0|19.41|117.3|2575.0|5.28|-320.0|4.0|3.46|2.0|1
9|140.0||372-3987|0.0|9.0|0.0||84.0||167.6|||260.6||-293.25||4.0|-56.75||0
9|93.0|9.0|408-5183||||138.1|-2275.0|||72.0|||115.0||6.8|3.0||2.0|0
|5200.0||412-9357||||8465.0||-719.5||2425.0||||387.0|204.99999999999997|300.0|||0
DE||415.0|402-3599|9.0||||10100.0||143.8|||150.2|127.0||307.5||3.32||0
||510.0|379-5211||0.0||||36.84|116.5|12600.0||220.0|110.0|9.9|||132.5||0
|48.0|9.0|405-9217|0.0|9.0|0.0||-2300.0|32.37|317.5|||133.4|||415.00000000000006||||0
|181.0||340-9200|0.0|9.0||143.3|||195.5|5800.0|||95.0|1005.0000000000001||7.0|1.62||0
9|168.0||339-9026|0.0||||2850.0|-413.99999999999994|5090.0|2450.0|17.31|173.9|12400.0|7.83|||3.08||0
|15500.0||343-4772||9.0|0.0|||30.84|||356.25||122.0|7.58|||3.05|3.0|0
ND|||345-2108|0.0|9.0|-0.0|24640.0|8300.0|-1047.25|||21.78||15100.0||95.0||25.75|-0.0|0
|-275.0||401-4650||9.0|0.0|-3585.0|||-7234.999999999999|2500.0|1230.0||10000.0|8.73|242.49999999999997|6.0|-65.5|50.0|0
ND||415.0|400-3945|9.0|||104.9|||198.5|120.0|16.87|258.2|-2275.0|11.62|8.0|250.0||200.0|0
NY||415.0|338-3781|||0.0|15619.999999999998|||193.0|54.0|16.41||4700.0|-250.5|13.1|5.0|||0
OH|102.0||342-6316|0.0|0.0|0.0|114.8|125.0|976.0|81.9|||-7607.5|101.0|13.69|300.0|4.0|3.24||0
9|122.0|415.0|336-5920|9.0|0.0|0.0||96.0|||120.0|17.47|213.7|91.0|-240.49999999999997|-297.5||-80.25|0.0|0
SC|2050.0|9.0|332-1060|0.0||-0.0|3590.0||2441.0||108.0||194.4||8.75|215.0|3.0||-25.0|0
9|-3300.0|415.0|418-3426|9.0||0.0||132.0|3004.0|12205.0|80.0|20.75|176.3|12000.0|793.0||4.0||2.0|0
|||408-6326|9.0|0.0|0.0|263.4|||230.3|69.0||||7.68|11.4|250.0|||1
|||334-6142|0.0|9.0|0.0|7320.0|74.0|1244.5|||12.62|-5417.5|96.0|9.75||3.0|-76.25||0
|115.0|415.0|336-6128|9.0|9.0||||24.65|194.5|157.0|-413.25|242.3||10.9|14.2||3.83||0
WV|3350.0|9.0|406-6708|0.0|0.0|0.0||91.0||167.7|-1725.0|1425.0|110.3||4.96||||1.0|0
||9.0|388-8670||0.0|0.0|166.9|||3872.5|97.0|-329.25|189.4||8.52|7.2|5.0||0.0|0
|100.0|9.0|363-5853|0.0|0.0||7125.0||24.23|195.7||16.63|122.1||5.49||400.0|211.0|2.0|0
9|146.0|9.0|383-6544|9.0|||3325.0||1130.5|262.8||1117.0|214.3|-3200.0|9.64|11.2|300.0|75.5||0
DC|148.0|415.0|378-2940|||11.0|252.9||42.99|284.3|88.0|24.17|262.8|99.0||||3.32|-25.0|0
AL|67.0|9.0|338-7683||9.0||95.0|-2350.0|16.15|-7280.0|73.0|||114.0|7.18||2.0|||0
UT|16100.0|510.0|329-2786|1.0||0.0|194.2|||6235.0|10500.0|21.2|-6372.5||||1.0|||1
||415.0|369-9465|||0.0||||215.9|||||251.5|||0.0|1.0|0
MN||510.0|337-3769|||0.0||82.0||23150.0|95.0||22610.0|130.0|10.17|825.0||||0
9|9900.0||400-6257||9.0|42.0|21600.0||36.72|232.3|2600.0||215.5|100.0|242.49999999999997|9.3|4.0|||1
UT|||411-6663|9.0|9.0|0.0|146.3|108.0|24.87|17180.0|102.0|14.6||||132.5||||0
|-2175.0|510.0|384-3101||0.0|0.0||85.0|3992.0|3522.5|||204.3|93.0|459.5|237.5||2.57|1.0|0
9|||339-5329|9.0|0.0|0.0||111.0|33.76|||18.18|171.2||7.7||6.0|71.5||0
||408.0|388-9944|9.0|||4720.0|80.0|1605.0|-5377.5|101.0|||||13.1|-225.0||2.0|0
9||510.0|403-1769|9.0|0.0|0.0|19040.0|74.0|32.37|215.6|-2825.0|18.33|161.2|11100.0|7.25|10.0|1.0||50.0|0
MO|11900.0||390-1612||1.0||-3565.0|||208.2|12600.0|17.7|-4275.0||7.69|||3.24|300.0|0
RI|||421-7214|||0.0|134.2|80.0|22.81|165.0||||5100.0|7.79||5.0|||0
9|2800.0||338-6962|0.0|0.0||111.9||||143.0|9.69|146.8|||1410.0|75.0|190.5|500.0|1
9|75.0|9.0|333-9826|0.0||0.0|6140.0|4450.0||211.3|104.0|1796.0|261.4|-2275.0||10.7|200.0|2.89|2.0|0
9|150.0||411-8549||0.0|0.0|189.3||3218.0|220.9||18.78|23870.0||10.74||125.0||4.0|0
|||381-9234||9.0||240.4||-1021.7499999999999||-2550.0|17.15|206.1||||6.0|-108.74999999999999||0
|||387-9855|1.0|1.0|||112.0||183.4|128.0||240.7|||247.5||||0
||9.0|371-6990|0.0|0.0|0.0|158.6|104.0|||77.0||179.3|104.0|8.07|-254.99999999999997|8.0|2.75|150.0|0
|2350.0||417-3046|1.0|||24320.0|109.0|-1033.5|147.0|88.0||94.9||-106.74999999999999|7.2|4.0|48.5|100.0|0
|217.0|408.0|385-7082|||0.0|176.4|11500.0||-3970.0000000000005||13.5|306.6|107.0||9.3||||0
|158.0|9.0|365-5886||9.0|0.0|11045.0|129.0|37.55|242.2|||23330.0||1050.0|-160.0|||0.0|0
|||373-5196||0.0|0.0|144.4|87.0||6662.5||22.65|||||350.0|1.92||0
UT|85.0|510.0|327-6194||9.0|0.0|5307.5|2675.0|||5150.0||||||-75.0||0.0|0
OK|-1975.0|9.0|381-4565|0.0|0.0|||||16570.0|||243.2|107.0||8.4|||50.0|0
|6950.0||357-9832|0.0|9.0|25.0||112.0|16.35|178.9|70.0||182.1|||12.9|1000.0|348.0||0
|-2575.0||396-4845|9.0||0.0|263.4|118.0|2239.0|4477.5|69.0|15.22|214.7|||10.3|-50.0||0.0|0
OR||9.0|378-6772|1.0|0.0|0.0|1250.0||53.25|||1090.5|4235.0||190.5||900.0|2.08|1.0|0
9|78.0||353-4296||0.0||162.3|2900.0|27.59||2150.0||12030.0||10.83||300.0|2.73|2.0|0
|50.0|408.0|362-8331||9.0|-0.0||107.0|3121.0|5860.0|118.0|||99.0|-227.99999999999997|8.7|||1.0|0
OR|161.0|415.0|362-4685|0.0||||||-3662.5||12.45|137.6|78.0|309.5|-212.5|2.0|57.49999999999999||0
|||383-1431|||0.0||101.0||||8.3||||||1.89|0.0|0
WV|86.0||332-2258|9.0|9.0|38.0||-3950.0||13390.0||11.38|6909.999999999999|||||179.5|1.0|0
GA|4600.0|510.0|375-8304|||0.0||-3125.0|35.36|9945.0||16.91|-1910.0000000000002||3.44|215.0||2.32|0.0|0
||415.0|340-5580|0.0|9.0|0.0|11960.0||-1016.4999999999999|-4712.5|124.0|1602.0|105.6||-118.75||75.0|238.0||0
OH|||362-1490|9.0||0.0||97.0|||99.0|763.0|172.8|104.0|||3.0|||0
ND||415.0|336-4281|9.0|||||29.67||105.0||||389.0|10.3|900.0|2.78||0
||415.0|361-1315||||11670.0|71.0|19.84|14590.0|8800.0|12.4|175.1||-197.0|9.9||-66.75||0
HI||510.0|342-5906|0.0|0.0|0.0|93.8||15.95|15000.0|104.0|-318.75||116.0|10.85||50.0|||0
||415.0|405-7904||9.0|||114.0||||504.5||105.0|-290.75||150.0|3.48||0
9|68.0||349-4762|||-725.0|23950.0|82.0|40.72||-2625.0|17.32||7000.0|-188.75|9.9||2.67|0.0|0
KS||510.0|385-3263||1.0||-5400.0||||69.0||267.9||12.06|-295.0|||0.0|0
9|118.0||405-9496|0.0|0.0|0.0|187.4|97.0|31.86|17780.0|89.0|15.11|5835.0|97.0||-305.0||3.29|25.0|0
|||396-6775|0.0|9.0|||119.0|28.46|233.2|7150.0|19.82||115.0|4.93|257.5|5.0|||0
||510.0|393-6475|9.0|0.0|0.0|||||88.0|463.5|||8.68||4.0|338.0|1.0|0
9|7500.0||379-7779|0.0|0.0||-3579.9999999999995|92.0|24.34||14200.0|-444.25|173.0|2400.0||11.9|||1.0|0
||9.0|408-8650||0.0|||3050.0|||155.0|||2675.0|||9.0|||0
|4100.0|9.0|400-3497||9.0||||37.25||99.0|12.88|||2.25|||193.0|1.0|0
NY|44.0||407-9244||9.0|0.0|7159.999999999999|77.0|||2850.0||||-242.75000000000003||-100.0||1.0|0
9|177.0|9.0|406-8809||9.0|||106.0|39.58|8760.0||||77.0||312.5||3.38||0
NH|110.0||358-1778|||||81.0||24750.0||21.04|||||8.0|2.4|0.0|0
|-1325.0||337-4339||9.0|27.0|25.9|11900.0||206.5||17.55|11405.0|||325.0||||0
9||415.0|344-7197||9.0|0.0|154.2||1310.5||86.0|9.55||-1875.0|11.09|15.4|||4.0|1
|8000.0||333-7631|0.0|9.0|0.0||5650.0|54.79|222.0|95.0||162.8|12300.0||6.7|-200.0|1.81||1
|158.0|408.0|372-6623||0.0|0.0|209.9|112.0|||||-5250.0|4650.0|9.45||300.0|||0
9|114.0||363-2602||9.0|0.0||||17520.0|78.0|-372.25|220.3|118.0|||0.0|||0
|||387-7757|9.0|||14555.000000000002|150.0|49.49|226.7||19.27|219.1|-1675.0|986.0||2.0|2.03||0
9|88.0|415.0|397-5381|0.0|||215.6|||5405.0||1838.0|8565.0||7.71||1.0|-79.75|300.0|0
UT|4100.0||406-4604|1.0||-0.0|-5220.0||||87.0|1816.0|175.1|||12.4|6.0|3.35|3.0|0
9|111.0||376-9513||0.0|0.0||9700.0|43.5||6450.0|867.5000000000001|171.3|-2100.0|7.71|12.3||3.32||0
MT|60.0||360-1852||0.0|0.0|25270.0|97.0||221.1|||109.9||247.5|310.0|4.0||-50.0|0
