STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
9|66.0||402-2377|0.0|9.0|0.0||135.0|43.57|180.2|106.0|15.32||135.0|168.6|6.2|7.0|||0
|104.0|408.0|366-3917|0.0|0.0|0.0|183.6||624.2|-2414.0|98.0|-205.2|215.1|-2240.0|||2.0|3.43|1.0|0
NV|160.0||333-3531|0.0|9.0|0.0|176.2||599.0|196.0|115.0||21112.0|95.0|11.88|9.2|4.0|||0
WI|129.0|415.0|333-8954|0.0|9.0|37.0||94.0|34.85||103.0|14.06|185.0|81.0|8.32|||-63.2||0
|93.0|408.0|374-9203|9.0||0.0|267.9|114.0||223.0|74.0|18.96||90.0|11.82|452.0||-61.0||1
HI|||334-3289|0.0|0.0||||30.46||130.0|||92.0|10.29|9.9|6.0|2.67||0
MO|58.0||353-7822|0.0|0.0|0.0|149.4|145.0|25.4|196.5|105.0|334.0|209.5|108.0||14.9|3.0||-20.0|0
9|75.0||350-1422|0.0|9.0|38.0|163.6|132.0|||||345.8|||13.1|3.0|3.54|3.0|0
|45.0|9.0|385-8406|0.0|0.0|0.0|207.6|1420.0|35.29|152.7|94.0|-259.6|17424.0|125.0|9.8||13.0|3.35|80.0|0
9|155.0||380-7277|9.0||0.0||108.0|28.12|183.7||15.61||108.0|72.2|178.0|4.0|2.4|3.0|0
9|1040.0|415.0|352-1798||0.0|0.0|8392.0|114.0|35.67|171.3|82.0|14.56|154.6|119.0|139.2|9.9|9.0|2.67|4.0|0
OH|119.0|415.0|385-7922|0.0|||220.1|128.0|2993.6000000000004|268.2||912.0||80.0||11.1|60.0|3.0||0
NV|86.0||353-7730|9.0|0.0|0.0|141.3|72.0||3086.0|95.0|-262.4||91.0||8.2|5.0|176.8|1.0|0
9|42.0|9.0|337-7163|||0.0|196.5|89.0|33.41|241.3|123.0|20.51|143.2|||4.0|-140.0|86.4|0.0|0
NE||510.0|348-5567|1.0|||||30.75|8380.0|118.0|17.81||4200.0|11.25|7.4|4.0|2.0|2.0|0
9|123.0||420-9575||0.0|0.0|105.0|150.0||251.6||21.39|-5160.0||11.61||5.0||0.0|0
MA||510.0|366-3358|9.0|9.0|0.0|271.4|119.0||190.4|4080.0||284.7|118.0|12.81|11.1|120.0|3.0||1
||510.0|359-9972|0.0||43.0||||174.6|122.0|14.84||80.0||10.9|3.0||1.0|0
|160.0|9.0|387-3332|0.0|0.0||13344.0|109.0||-4720.0|-2340.0|20.06|307.6|77.0||||2.51|1.0|0
9||415.0|354-6960|0.0|0.0|0.0||107.0|34.83|135.2|102.0|11.49|208.2||9.37||-60.0|||0
9||415.0|405-3335|0.0|1.0|15.0|154.6|||245.6||20.88|-2972.0|90.0||9.1|4.0|2.46|1.0|0
CO|||379-4257|0.0|9.0|0.0|127.0|107.0|21.59|323.2||||127.0|6.48|7.5||2.03|40.0|0
|129.0|415.0|355-4992|||0.0|267.4|78.0|45.46|204.2|85.0|347.2||146.0|5.03||4.0|1.59|1.0|0
WI|62.0||383-6373|0.0|9.0||22480.0|66.0||||13.65|77.9|74.0|3.51|0.0||0.0|80.0|0
|122.0|9.0|382-7993|0.0|1.0|33.0|21664.0|-1920.0|46.04|220.4|4400.0||169.9|104.0|7.65|11.8|8.0|3.19|4.0|0
|32.0|9.0|422-5865||0.0|0.0|3424.0||29.1|185.6|102.0|15.78|203.3|64.0|-183.0|10.2|7.0|2.75|40.0|0
GA|-1720.0|510.0|410-9961|9.0|0.0|||82.0||||17.22|289.6||260.59999999999997|-134.0|8.0||3.0|0
FL|130.0|415.0|343-9946|0.0||0.0|-3256.0|4520.0||-5806.0|111.0|24.68|114.9|11200.0|5.17||120.0|1.94||0
WY|42.0|408.0|357-7060|9.0|9.0|0.0|146.3|||255.9|113.0|21.75|-900.0|117.0||-160.0||2.16|1.0|0
|73.0|9.0|355-9541|9.0||0.0||85.0|43.32|143.4||-243.79999999999998|153.9|102.0|6.93|15.0|7.0|4.05|2.0|0
ME|66.0||378-4145|||26.0|20392.0|108.0|43.33|243.2||413.40000000000003||95.0||108.0|3.0|116.8|2.0|0
DC|103.0|9.0|386-2317|0.0||31.0||9920.0|732.4|188.9||16.06|196.2|7840.0|8.83|8.9|3.0|2.4|0.0|0
|5120.0|9.0|335-8146|9.0|9.0|0.0|||27.0|264.8|91.0|22.51||1540.0|12.15|7.6||2.05|1.0|0
CO|4160.0||377-2235|0.0|9.0||-3658.0|113.0|2487.2|239.6|3400.0|20.37|229.8|104.0||220.0||1.49|2.0|0
|4120.0|415.0|386-9141|0.0||0.0|198.5|112.0|33.75|||3.61||124.0|8.06|12.4|5.0|3.35|0.0|0
||415.0|416-5623|0.0||0.0|14272.0|72.0|30.33|233.6|134.0||179.4|1820.0|8.07||||0.0|0
|87.0||327-3053|0.0|9.0|0.0|110.9||18.85|158.5|||207.5||9.34|6.2|5.0|133.6|20.0|0
9||9.0|395-6195|||-540.0|3338.0||28.37||||197.3|3880.0|8.88|12.3|80.0||1.0|1
MO|167.0|9.0|397-8772|1.0|9.0|-0.0|244.8|91.0|41.62|||5.17|176.7|110.0|7.95||3.0|2.89||0
|97.0||346-7656|0.0|0.0|-0.0|120.8||20.54|169.8||14.43|-3882.0|||||||1
|106.0||343-2350||0.0||165.3|118.0|28.1|210.0|101.0|17.85|||8.42||-60.0|||0
9||9.0|372-4722|0.0|0.0|0.0|126.7||21.54||131.0|||112.0|9.28|14.4|7.0|155.6||0
||408.0|399-8615||1.0|1400.0|-4318.0||||4280.0||||351.59999999999997|-310.0|7.0||0.0|0
WY|10000.0|415.0|379-8248|0.0||0.0|140.1|132.0|23.82|-4192.0|126.0||264.1|77.0|11.88|640.0|||40.0|0
9|||414-6219||1.0||-4198.0|113.0|35.68||104.0||17936.0|3680.0|10.09|8.7|140.0|2.35||0
9|72.0|510.0|387-1343|9.0||29.0|139.8|114.0|23.77||7280.0|11.75|221.0|||5.5|120.0|1.49||0
CT||9.0|370-5527|0.0|0.0|0.0|321.6|107.0|54.67|251.6||21.39||3160.0|6.35|11.3|3.0|3.05|2.0|1
HI|149.0|510.0|393-8736||0.0|0.0|166.6||28.32|218.8|107.0|18.6|4166.0|131.0|9.37|||2.21||0
9|-1460.0|415.0|402-7626|0.0||0.0|17136.0||1456.3999999999999||78.0||157.9|-2240.0|7.11|5.9|320.0|1.59|0.0|0
|61.0|9.0|370-2688|0.0|0.0||||44.2||127.0||9388.0|70.0||9.0|240.0|-48.6||1
9|161.0|415.0|418-9036|9.0||0.0||113.0|1304.8||87.0|482.40000000000003|204.8|107.0|9.22||4.0|144.8|4.0|1
VT|73.0|408.0|417-2035|0.0|0.0|0.0|8520.0|95.0|36.21|188.8||321.0||89.0|||3.0|3.65||0
UT|118.0|415.0|355-3602|0.0|1.0|1920.0|118.1|83.0||109.6|72.0|9.32|245.5|5840.0|884.0|16.9||182.39999999999998|1.0|0
9|23.0||393-4027|0.0||0.0|190.2|89.0|32.33|166.4|108.0|14.14|219.8||197.8|15.0|4.0|4.05|240.0|0
NC|127.0|415.0|418-5141|0.0|1.0|500.0|82.2|95.0|1117.6000000000001||109.0|13.88||2080.0|476.8|5.1||1.38||0
NJ|42.0|415.0|406-1247|9.0|1.0|32.0|163.8|80.0||7112.0||15.11|190.4|106.0|8.57|8.1||2.19|0.0|0
AR|118.0|415.0|402-3892|9.0||||145.0|45.53|12656.0|121.0|26.89|208.6|91.0|9.39|14.4|11.0||200.0|1
IA|45.0|510.0|332-2965|0.0|0.0|0.0|159.8|91.0||120.4|86.0|10.23|163.0|93.0|7.34|||2.86||0
9|50.0|408.0|377-1218||1.0|1920.0|||36.43|289.8|55.0||312.5|130.0|14.06|10.6|80.0|2.86|40.0|0
MO|3580.0|9.0|355-2464||0.0|0.0|22984.0|123.0|48.84|-5760.0|114.0|24.48|||957.6||4.0|2.84|0.0|1
|152.0|9.0|404-4611|0.0|0.0|0.0||122.0|17.2|141.6|-1740.0|12.04||124.0|8.93|7.5|3.0|2.03|2.0|0
|105.0|415.0|373-2339||0.0|0.0||74.0|17.48||125.0|23.94|||205.2|13.2|-100.0|3.56||0
HI|||410-3503|0.0|9.0|||97.0|18.55|4628.0||9.83||84.0|532.4||6.0||0.0|0
PA|52.0|408.0|410-4739|0.0|0.0|0.0|215.9|2680.0||217.0||-369.0|342.8|130.0|617.2|208.0|160.0|1.4|20.0|0
TX|125.0|415.0|365-3562|0.0|0.0|0.0|203.4||34.58|128.7|97.0|437.59999999999997|190.5|2260.0|8.57|11.0|320.0|2.97|1.0|0
VA|143.0|510.0|387-7641|9.0||0.0||113.0|18.72|169.0||14.37|3334.0|94.0|7.5||40.0|99.2|1.0|0
RI|65.0|415.0|385-9744||0.0|||2040.0||219.8|-1680.0|18.68||-1780.0|9.09||14.0|1.19||0
9|80.0|415.0|398-5006|0.0||-0.0|-4798.0|121.0||142.3|51.0||364.3|106.0|16.39||5.0|||0
MS|1.0|415.0|408-3977|0.0||0.0||107.0|492.40000000000003|9000.0|66.0|9.56|218.7||393.6|13.8|||-20.0|0
KY||408.0|334-2729|0.0||||2680.0||205.9|85.0|17.5|204.0|103.0|9.18|7.9|||-20.0|0
NC|43.0||334-7685|9.0||0.0|84.2|2680.0|14.31|80.8||6.87|3922.0|3160.0|8.82|10.8|2.0|2.92|1.0|0
NV|143.0||350-9228||0.0|-0.0|209.1|127.0|35.55|106.1|||179.6|90.0|8.08|14.0|6.0|3.78|0.0|0
UT|81.0|9.0|407-5774|0.0|9.0|24.0|130.1|117.0||15680.0|61.0||139.3|123.0|||5.0|123.2|0.0|0
ME|||413-4039|0.0|1.0|24.0|-3516.0|139.0|||98.0||7228.0|-1280.0||7.8|200.0|2.11|80.0|0
|1920.0||343-2077|0.0|0.0|0.0||104.0|41.12||112.0||214.5|105.0|9.65||5.0|1.78|20.0|0
9||415.0|336-5661||0.0|0.0||106.0|23.24||105.0|||114.0|11.94|9.8||2.65|0.0|0
9|77.0||355-4143||0.0|0.0||68.0|11.51|195.7||16.63|236.5|137.0|10.64|||3.24|1.0|0
OK||415.0|366-5918|0.0|0.0|0.0|200.4|-1740.0|34.07|309.2||26.28|3042.0|118.0||10.0||||0
KY||510.0|368-7555||||125.8|103.0|21.39|||17.65|207.4||9.33|14.1|4.0|3.81|1.0|1
AL|||408-2119||0.0||10256.0||21.79|133.2|8400.0|-226.4|||319.6|11.2|2.0|3.02||0
9|86.0|408.0|329-2789|0.0||0.0|9052.0||38.47|4460.0|107.0|18.96||7360.0|11.5|||-70.19999999999999|4.0|0
NE||9.0|334-1508|0.0||37.0||107.0|27.59||2300.0|19.88||94.0|12.48|9.2|4.0|2.48|0.0|0
|76.0|9.0|337-1506|9.0|0.0|0.0|4488.0|4840.0|38.15|||12.57|183.8|74.0||134.0|2.0|1.81|2.0|0
TX|130.0|9.0|396-8400||||120.5|127.0|||||270.1||12.15|14.3|2.0|3.86||0
9|56.0|408.0|349-2654|0.0|0.0||91.1|7200.0|15.49||115.0|15.24|300.7||13.53|11.9|8.0||2.0|0
DE|117.0|415.0|417-2716|9.0||-0.0|168.8|137.0|28.7|241.4||20.52|204.8|-2120.0|9.22|15.5|-80.0||0.0|0
9|||402-1725|0.0|0.0|0.0|153.5||-522.0|287.3|||230.2|85.0|10.36|6.5|5.0|140.8|2.0|0
VT|10080.0|415.0|403-3229|0.0|||226.2|88.0|38.45||-2280.0|11.93|208.9|||6.4|80.0|34.6|0.0|0
OR|-2640.0|510.0|353-6056|0.0|||191.9||-652.4|206.9|||||12.24|12.6||3.4||0
NV|81.0|9.0|399-9802|0.0|1.0|||147.0|1141.6|||16.21|193.0|103.0||||2.48|4.0|1
NC||9.0|366-7069|0.0||0.0||88.0|||77.0||233.7|120.0|10.52|11.5|-120.0|3.11|2.0|0
NJ|46.0||332-5949|9.0|9.0||257.4|67.0|43.76|261.1|91.0||204.4||9.2|13.4|400.0|3.62|2.0|1
MN|3000.0||393-6376|0.0|1.0|28.0|174.4|75.0|29.65|169.9|80.0|14.44||||11.0||2.97||0
ID|3960.0|408.0|354-7025|9.0|0.0|0.0|159.7|83.0|27.15|3108.0|121.0||255.7||-230.2|||2.27|1.0|0
AL||408.0|351-6585|9.0||0.0|4744.0|124.0|3225.6||-1740.0||173.3||||3.0||1.0|0
|108.0||330-5462|||0.0|103.0|129.0|17.51|||20.6|170.2|89.0|7.66|7.9||2.13|1.0|0
VT|101.0||407-2292|0.0|9.0|-0.0|||26.15|234.0|-1780.0||196.3||8.83|11.6|2.0|3.13|4.0|0
PA||415.0|340-3011|0.0||||86.0||160.5||13.64|||269.20000000000005|10.7|40.0||-60.0|0
AK||415.0|345-9153|0.0|1.0||175.7|93.0|29.87|187.2|94.0||||406.0||3.0|2.32|2.0|0
|158.0|9.0|379-5503||0.0|||123.0||||19.06|221.0|116.0|-199.0|-172.0|8.0|92.8|2.0|0
MS|114.0|415.0|389-6790|0.0|9.0||154.4|109.0|1050.0|221.4|142.0|376.4||-2060.0||||111.19999999999999||0
|77.0|415.0|408-3610|0.0|9.0||8388.0|1460.0|2852.0|183.6|63.0|15.61|205.5|111.0||7.1|3.0|153.6|-40.0|0
NV|5760.0||375-8238|9.0|0.0|-0.0|150.0|69.0|||73.0|24.3|3812.0|121.0|686.4|9.4||2.54|0.0|0
9|91.0|510.0|378-5633||1.0|23.0|232.4|97.0|3160.7999999999997|186.0||||-2560.0||||3.32|3.0|0
9||408.0|389-9120|0.0||||100.0|28.12|||9.83|193.8||||5.0|-69.2|-40.0|0
9|5.0||380-2758|0.0|9.0||199.2|106.0||7492.0|12.0|||85.0|385.20000000000005|13.3|3.0|3.59|-60.0|0
|1940.0|408.0|402-2728|0.0|||||36.99||1020.0|27.24|150.7|110.0|6.78||3.0|1.13||0
NJ|8560.0||354-9062|0.0|0.0|0.0|4242.0|95.0|36.06|150.1|3520.0|12.76|219.8||9.89|7.7|40.0||-60.0|0
MO|2840.0|415.0|417-2054|0.0||30.0|||2094.4|165.8|97.0|14.09|270.0||12.15|10.8||2.92|1.0|0
|9.0||353-1941|9.0|1.0|31.0|||659.0|||17.22|191.2||8.6|13.3|40.0|287.2|40.0|0
|73.0|9.0|328-1522|0.0|0.0||175.4|130.0|2385.6|248.1|105.0|||1700.0||976.0|4.0|3.29||0
|48.0|510.0|408-4529|0.0|9.0|22.0||||10352.0||22.0|263.2||236.8|||339.20000000000005||1
WV||9.0|417-5320|9.0||0.0||147.0|39.13|7468.0|121.0|15.87||2000.0|5.78||3.0|-49.6||0
NM|122.0|9.0|370-9755|0.0|1.0|-660.0|174.9||||105.0||||7.41||3.0|292.0|1.0|1
SC|93.0|415.0|372-4835|9.0|0.0|-0.0|15216.0|68.0||262.2|64.0|22.29|130.0|||8.8|4.0|2.38||0
9|85.0|415.0|334-6605|0.0|0.0|0.0|176.4|122.0|29.99|224.9|123.0|19.12|219.6||9.88|11.5||||0
TN||9.0|399-5564|0.0|0.0|0.0|160.9|-1900.0|27.35|251.2|65.0|21.35|273.4|97.0||5.0|5.0|108.0||0
LA|87.0||392-2887|||0.0|228.7|7200.0|||99.0|13.86|154.1|-1800.0|6.93|236.0||3.19|1.0|0
OH|137.0|408.0|328-2110|0.0|0.0|0.0|144.0|90.0|24.48||100.0|-308.8|-2562.0||460.79999999999995|||132.79999999999998|0.0|0
OR|1680.0|510.0|383-5976|||-620.0|-2718.0|1800.0|924.0|271.0|84.0|||89.0|8.06||7.0|2.57|6.0|0
DE|129.0|510.0|332-6181|9.0||0.0||118.0||192.1|104.0|16.33|3820.0||8.59|10.4||2.81|0.0|1
KY|104.0||330-5255|0.0||0.0|2610.0|77.0|22.19|131.2|117.0|11.15|264.7|||260.0|6.0|3.51|0.0|0
GA|93.0|408.0|413-5190||9.0|21.0|134.2|105.0|22.81|||1104.8|-3732.0|||11.8|80.0|3.19||1
9|63.0||394-7447|||||102.0|3780.7999999999997|266.4||22.64|-4482.0|118.0|||4.0|||1
9|161.0|415.0|353-7096||9.0|0.0||70.0|17.92|214.8|2440.0|18.26||126.0|10.06|7.8||2.11|0.0|0
|4000.0|510.0|395-6002|0.0||0.0|188.9|94.0||4078.0|-2080.0|346.59999999999997|-3036.0|124.0|6.83|11.6|8.0|3.13|120.0|0
MO|103.0|9.0|372-9816||1.0|24.0||85.0||19168.0|102.0|20.37|268.3|81.0||138.0||||0
ND|84.0|415.0|400-7253|0.0|1.0|33.0|159.1||27.05|149.8|||8536.0|108.0|9.6|13.0|18.0|3.51|-20.0|0
|-1840.0|9.0|344-7470|9.0|0.0||212.4|105.0|-722.2|224.6|118.0|19.09|4426.0|105.0|9.96|9.0|4.0||1.0|0
9|77.0|415.0|378-8572|0.0|0.0||142.3|112.0|24.19|306.3|8880.0||196.5||8.84|9.9||||0
NY|64.0|9.0|345-9140|1.0||0.0|346.8|55.0|58.96|||21.21||4080.0|12.39|13.3|||1.0|1
|159.0||340-5460||1.0|15.0|113.9||||146.0||195.2|137.0|8.78|11.8|360.0||1.0|0
|110.0||369-8024||1.0|||103.0||10532.0|74.0||||8.01|8.3|2.0|2.24|40.0|1
|138.0||395-8595|0.0||0.0|171.4|117.0|29.14|115.2|128.0|9.79||115.0|10.1||4.0|||0
9|178.0|408.0|359-4587|0.0|0.0|0.0||3000.0|3745.6|||637.6|2942.0|126.0|6.62|||3.67|1.0|0
9|760.0|9.0|375-5439|0.0|9.0|31.0|15776.0|118.0||249.9|70.0|21.24||||||||0
MI|50.0|415.0|361-3779||||192.6||32.74|-2704.0||-229.8||101.0|778.4000000000001|7.9|2.0|2.13|80.0|0
MI|45.0|510.0|375-8934|9.0|||||15.59|150.6|119.0|12.8|-1266.0|103.0|2.85|7.7||2.08||0
TN|70.0|510.0|395-4757|0.0|0.0|||99.0|21.47|141.6||12.04||3840.0|11.52|9.6||2.59|0.0|0
NY|147.0||421-7205|0.0||33.0|251.5|107.0|42.76|234.1||19.9|213.4|87.0|192.0|-208.0|6.0|2.81||0
NV|7520.0||379-8805|9.0||0.0||108.0|32.4|152.3||12.95|144.7|97.0|||5.0||1.0|0
|3580.0|510.0|348-2150|0.0||0.0|116.1|101.0|394.79999999999995||99.0||3638.0||8.19|464.0|||0.0|0
MS|116.0||417-9128||0.0|0.0|217.3||36.94|-4322.0|-1900.0|18.37||76.0|6.66|11.3||3.05|2.0|0
ND|59.0||351-4226||9.0||179.4|-1600.0|-610.0|||19.76|175.8|-2100.0||1176.0|240.0|3.97||0
||415.0|330-6630|0.0|9.0|0.0||109.0|||94.0||1090.0||2.45|158.0|3.0|85.19999999999999|0.0|0
||408.0|387-9137|0.0|||||47.14||||117.3|103.0|105.60000000000001|12.8|4.0|3.46|40.0|1
|140.0|415.0|372-3987|0.0|9.0||125.3|84.0|||121.0|570.0|10424.0|94.0||8.4|80.0|2.27|1.0|0
VT|93.0|408.0|408-5183|0.0|1.0|2560.0||||13384.0|72.0|14.22|-4778.0||||240.0||-40.0|0
OK|52.0|510.0|412-9357|0.0|1.0|||88.0||18072.0|97.0|19.2|172.0||7.74|8.2|3.0||0.0|0
DE|64.0|415.0|402-3599||1.0||201.3|101.0||143.8|||150.2|127.0|6.76||3.0|3.32|1.0|0
9|||379-5211|1.0|0.0|0.0|216.7|117.0||116.5|126.0|9.9||110.0|9.9|9.8|4.0|2.65||0
OR|3840.0|9.0|405-9217|||0.0|190.4||32.37|12700.0|85.0|539.8|10672.0|||8.3|4.0|2.24||0
NY|-3620.0|408.0|340-9200|0.0|9.0||143.3||1948.8|3910.0||16.62||3800.0|10.05||-140.0|1.62|1.0|0
MO||415.0|339-9026|9.0|1.0||97.4||331.2|203.6|98.0||173.9|124.0|7.83||2.0|3.08||0
FL|155.0|415.0|343-4772||0.0||181.4||30.84|167.7|92.0|14.25||122.0|7.58||3.0|122.0|3.0|0
|105.0|510.0|345-2108|0.0|0.0|0.0||||256.2|-2020.0|||151.0||3.8|4.0||0.0|0
9|11.0|415.0|401-4650|0.0|0.0|0.0||130.0|24.38|289.4|50.0|||100.0||9.7||2.62|2.0|0
ND|182.0|415.0|400-3945||9.0|0.0|-2098.0|||198.5||16.87||7280.0|11.62|8.0|5.0|2.16|2.0|0
|104.0||338-3781|0.0||0.0|156.2|93.0|26.55|7720.0||16.41|8908.0|7520.0|10.02|13.1|5.0|||0
OH|102.0|415.0|342-6316|9.0|0.0|0.0|9184.0|||81.9|||304.3||13.69|12.0||129.60000000000002||0
AL|122.0|415.0|336-5920||0.0|0.0|232.5|||||||91.0|||2.0||-0.0|0
SC|41.0||332-1060||0.0|0.0|143.6||488.2|152.4|108.0||194.4|110.0|8.75|8.6|-60.0|2.32||0
GA|132.0|415.0|418-3426|0.0|0.0|0.0|14136.0|132.0|30.04|-4882.0|80.0||-3526.0||7.93||4.0|2.46||0
WY|||408-6326||0.0|-0.0|263.4||1791.2|230.3|69.0|19.58|170.6|101.0|7.68|11.4|400.0|3.08|1.0|1
WV|13.0|9.0|334-6142|0.0|0.0|0.0|2928.0||-497.8|148.5|92.0|504.79999999999995|216.7|96.0|9.75|452.0|3.0|3.05|1.0|0
|||336-6128||1.0||145.0|2880.0||194.5||16.53|||10.9||3.0|306.4||0
WV|67.0|408.0|406-6708|0.0||0.0||91.0||||14.25|||4.96|8.4||2.27||0
|154.0|510.0|388-8670|9.0||0.0|166.9|99.0|28.37|154.9|97.0||189.4||8.52||5.0|1.94|0.0|0
|-2000.0|9.0|363-5853||0.0|||87.0|24.23|7828.0|88.0||122.1||439.20000000000005|7.8|8.0|||0
AK|146.0|510.0|383-6544|9.0|0.0|-0.0||5200.0|22.61|262.8||22.34||128.0|9.64|-224.0||||0
DC|148.0|415.0|378-2940|9.0|1.0|||2580.0||284.3|88.0|24.17||99.0|236.6|492.0|-20.0|||0
9||415.0|338-7683|0.0|1.0|28.0||-1880.0|16.15|291.2|2920.0|495.0|159.6|2280.0|287.2|800.0|2.0|2.7|2.0|0
||510.0|329-2786|1.0|9.0|0.0||106.0||249.4||848.0|254.9|129.0|11.47|12.9|1.0|139.2|1.0|1
9||415.0|369-9465|0.0|0.0||-4456.0|114.0|37.88|215.9|113.0|18.35|||10.06|0.0|0.0|||0
|116.0|9.0|337-3769||0.0|0.0||82.0|34.31|231.5|7600.0|19.68|226.1|130.0||16.5|5.0|4.46|0.0|0
|||400-6257|0.0|1.0|42.0|216.0|125.0|36.72||4160.0||-4310.0|100.0|||4.0|2.51|40.0|1
UT|||411-6663||0.0||146.3|108.0|||-2040.0|14.6|167.5|66.0|||360.0|1.43|1.0|0
IN|-1740.0||384-3101|0.0|0.0||4696.0|6800.0||5636.0|91.0|11.98|4086.0||9.19|9.5|5.0|2.57|1.0|0
9|70.0|408.0|339-5329|0.0|9.0|0.0||-2220.0|33.76|-4278.0|115.0|727.2|171.2|105.0|7.7|10.6|6.0|2.86|2.0|0
DE||408.0|388-9944|0.0|0.0||94.4|-1600.0|16.05||-2020.0|18.28||-2160.0|8.09|13.1|-180.0|3.54|2.0|0
VT||510.0|403-1769|0.0|9.0|0.0|190.4|74.0|32.37||113.0||161.2|111.0||10.0|1.0|-54.0|2.0|0
9||408.0|390-1612|0.0|1.0|32.0|142.6|77.0|24.24|208.2|||171.0|102.0|7.69||2.0|3.24||0
RI|1740.0|510.0|421-7214|1.0||||80.0|22.81||||173.1|102.0|7.79|||2.89|0.0|0
|112.0|9.0|338-6962||9.0||111.9|||114.0|143.0|9.69|146.8||6.61|14.1||304.8|5.0|1
|75.0|415.0|333-9826||0.0|0.0|122.8|89.0|1670.3999999999999|211.3|104.0|||||||57.800000000000004|2.0|0
9|150.0|510.0|411-8549|9.0||0.0|7572.0|77.0|32.18|220.9|105.0||238.7|-2340.0|||-100.0|2.48|4.0|0
||510.0|381-9234|0.0||||112.0|40.87|16144.0||||112.0||||||0
FL|91.0||387-9855|1.0|||93.5|112.0|15.9|183.4|128.0|15.59||133.0||9.9|3.0|2.67|0.0|0
9|-2480.0|415.0|371-6990|||0.0||||-4224.0|77.0|1436.0|179.3|104.0||10.2|320.0|2.75||0
NY|94.0|510.0|417-3046|9.0||0.0||4360.0|-826.8000000000001||88.0|||||7.2|160.0|1.94|4.0|0
9||408.0|385-7082||0.0|0.0||115.0|599.8|158.8|128.0|13.5|306.6|107.0||9.3||50.199999999999996|320.0|0
|-3160.0||365-5886||0.0|0.0|220.9|129.0|37.55|9688.0|108.0|20.59|||420.0|||1.73|0.0|0
NV|102.0|415.0|373-5196|0.0||0.0|11552.0|87.0|24.55|266.5|128.0||217.6|59.0|9.79|7.1|140.0||0.0|0
|85.0|9.0|327-6194|9.0|9.0|0.0|212.3||721.8000000000001|9136.0|||||7.35||240.0|2.08||0
OK|||381-4565||0.0||147.0|5760.0|24.99|165.7|8160.0|14.08||-2140.0||672.0||45.4|1.0|0
9|139.0|510.0|357-9832|0.0|1.0|25.0|96.2|112.0|||70.0|1216.8000000000002|182.1|84.0|8.19||||2.0|0
9||415.0|396-4845|||0.0||118.0|44.78|179.1|69.0|15.22|214.7|112.0|9.66|10.3|2.0||0.0|0
|98.0||378-6772||9.0||500.0||2.13||90.0|||88.0||7.7|9.0|2.08||0
NH|||353-4296||9.0|||116.0|27.59|192.4|86.0|||100.0||10.1|3.0||2.0|0
AK|50.0|408.0|362-8331||0.0|0.0|183.6|-2140.0|2496.8|58.6||4.98|202.6||||3.0||1.0|0
OR|||362-4685|0.0|0.0|0.0|178.1|109.0||146.5|86.0|-249.0|5504.0||6.19||2.0|2.3|1.0|0
|67.0|9.0|383-1431||||201.4||34.24|7808.0|122.0|||||-140.0||1.89||0
|86.0|415.0|332-2258|9.0|1.0|38.0|||20.91|133.9|119.0|11.38|138.2|103.0|6.22|-266.0|80.0|||0
GA|92.0|510.0|375-8304|0.0|9.0||208.0|125.0|707.2||1520.0||76.4|97.0||8.6||2.32|0.0|0
|6960.0|415.0|340-5580|0.0||0.0|239.2|||7540.0||16.02|105.6|4640.0||||47.599999999999994|-20.0|0
|124.0|510.0|362-1490|0.0||0.0||3880.0|32.81||99.0|152.6||104.0|7.78||120.0|4.13|1.0|0
ND|||336-4281|9.0|1.0||174.5|101.0|||105.0|417.59999999999997|172.8|76.0|155.6|10.3|9.0|||0
|190.0|415.0|361-1315|0.0|||116.7|||145.9|88.0|||103.0|7.88||3.0||1.0|0
||510.0|342-5906|||0.0||||150.0|-2080.0|-255.0|241.1||10.85|-214.0|2.0|2.89||0
WY|185.0|9.0|405-7904|1.0|1.0|30.0|6164.0|||118.7|106.0|10.09|258.4|105.0|||3.0|3.48||0
NY|68.0|415.0|349-4762|0.0|9.0||239.5|82.0|3257.6|8152.0|4200.0|||2800.0||||106.8|0.0|0
KS|117.0|510.0|385-3263|9.0||25.0|216.0|140.0|36.72|224.1|-1380.0|19.05|||12.06|11.8||||0
LA||408.0|405-9496||9.0|0.0|187.4|97.0|31.86||89.0|15.11||97.0|10.5||6.0||80.0|0
|9920.0|415.0|396-6775||0.0||167.4||28.46|233.2|11440.0|||115.0|197.2|10.3|5.0|2.78|0.0|0
|22.0|510.0|393-6475|0.0|0.0|0.0|160.4|2160.0||218.1|7040.0|18.54|192.9|115.0|8.68|12.5|4.0||1.0|0
||415.0|379-7779||0.0|0.0|143.2||24.34|209.1|142.0||173.0|-1920.0|7.79|952.0|9.0||80.0|0
||408.0|408-8650|0.0|0.0|0.0|205.3||34.9|240.5|3100.0|-408.8|14328.0|107.0|||9.0|1.35|-20.0|0
